cik,filing_type,date,film_number,download_link,status
40545,10-q,1999-05-11,99617058,https://www.sec.gov/Archives/edgar/data/40545/0000040545-99-000015.txt,No '.htm' File Found
47217,10-q,1999-09-20,99714134,https://www.sec.gov/Archives/edgar/data/47217/000101287099003266/0001012870-99-003266.txt,No '.htm' File Found
47217,10-q,1999-06-11,99644735,https://www.sec.gov/Archives/edgar/data/47217/000004721799000007/0000047217-99-000007.txt,No '.htm' File Found
47217,10-q,1999-02-26,99552699,https://www.sec.gov/Archives/edgar/data/47217/0000047217-99-000003.txt,No '.htm' File Found
886206,10-q,1999-07-13,99663497,https://www.sec.gov/Archives/edgar/data/886206/000088620699000011/0000886206-99-000011.txt,No '.htm' File Found
886206,10-q,1999-04-13,99592514,https://www.sec.gov/Archives/edgar/data/886206/0000886206-99-000004.txt,No '.htm' File Found
886206,10-q,1999-01-12,99505047,https://www.sec.gov/Archives/edgar/data/886206/0000886206-99-000002.txt,No '.htm' File Found
354950,10-q,1999-12-03,99768399,https://www.sec.gov/Archives/edgar/data/354950/000035495099000009/0000354950-99-000009.txt,No '.htm' File Found
354950,10-q,1999-08-27,99700510,https://www.sec.gov/Archives/edgar/data/354950/000035495099000005/0000354950-99-000005.txt,No '.htm' File Found
354950,10-q,1999-06-03,99639583,https://www.sec.gov/Archives/edgar/data/354950/000035495099000003/0000354950-99-000003.txt,No '.htm' File Found
354950,10-q/a,1999-01-11,99503729,https://www.sec.gov/Archives/edgar/data/354950/0000354950-99-000001.txt,No '.htm' File Found
51143,10-q,1999-11-12,99749775,https://www.sec.gov/Archives/edgar/data/51143/000100547799005197/0001005477-99-005197.txt,No '.htm' File Found
51143,10-q,1999-08-12,99685792,https://www.sec.gov/Archives/edgar/data/51143/000100547799003620/0001005477-99-003620.txt,No '.htm' File Found
51143,10-q,1999-05-13,99619319,https://www.sec.gov/Archives/edgar/data/51143/0001005477-99-002266.txt,No '.htm' File Found
200406,10-q,1999-11-16,99758559,https://www.sec.gov/Archives/edgar/data/200406/000020040699000009/0000200406-99-000009.txt,No '.htm' File Found
200406,10-q,1999-08-13,99687213,https://www.sec.gov/Archives/edgar/data/200406/000020040699000005/0000200406-99-000005.txt,No '.htm' File Found
200406,10-q,1999-05-17,99625760,https://www.sec.gov/Archives/edgar/data/200406/0000200406-99-000002.txt,No '.htm' File Found
63908,10-q,1999-11-10,99746132,https://www.sec.gov/Archives/edgar/data/63908/000095013199006176/0000950131-99-006176.txt,No '.htm' File Found
63908,10-q,1999-08-12,99685900,https://www.sec.gov/Archives/edgar/data/63908/000095013199004856/0000950131-99-004856.txt,No '.htm' File Found
63908,10-q,1999-05-13,99620557,https://www.sec.gov/Archives/edgar/data/63908/0000950131-99-003060.txt,No '.htm' File Found
310158,10-q,1999-11-12,99747131,https://www.sec.gov/Archives/edgar/data/310158/000031015899000019/0000310158-99-000019.txt,No '.htm' File Found
310158,10-q,1999-08-10,99682197,https://www.sec.gov/Archives/edgar/data/310158/000031015899000015/0000310158-99-000015.txt,No '.htm' File Found
310158,10-q,1999-05-13,99619694,https://www.sec.gov/Archives/edgar/data/310158/0000310158-99-000009.txt,No '.htm' File Found
66740,10-q,1999-11-05,99741572,https://www.sec.gov/Archives/edgar/data/66740/000006674099000012/0000066740-99-000012.txt,No '.htm' File Found
66740,10-q,1999-08-05,99678243,https://www.sec.gov/Archives/edgar/data/66740/000006674099000011/0000066740-99-000011.txt,No '.htm' File Found
66740,10-q,1999-05-10,99615869,https://www.sec.gov/Archives/edgar/data/66740/0000066740-99-000009.txt,No '.htm' File Found
66740,10-q/a,1999-03-31,99582901,https://www.sec.gov/Archives/edgar/data/66740/0000066740-99-000007.txt,No '.htm' File Found
70858,10-q,1999-11-15,99753305,https://www.sec.gov/Archives/edgar/data/70858/000007085899000386/0000070858-99-000386.txt,No '.htm' File Found
70858,10-q,1999-08-16,99691560,https://www.sec.gov/Archives/edgar/data/70858/000007085899000285/0000070858-99-000285.txt,No '.htm' File Found
70858,10-q,1999-05-17,99627841,https://www.sec.gov/Archives/edgar/data/70858/0000950168-99-001576.txt,No '.htm' File Found
78003,10-q,1999-11-15,99755413,https://www.sec.gov/Archives/edgar/data/78003/000007800399000042/0000078003-99-000042-d1.html,All Good
78003,10-q,1999-08-17,99694769,https://www.sec.gov/Archives/edgar/data/78003/000007800399000024/0000078003-99-000024-d1.html,All Good
78003,10-q,1999-05-18,99629516,https://www.sec.gov/Archives/edgar/data/78003/0000078003-99-000006.txt,No '.htm' File Found
80424,10-q,1999-11-05,99742278,https://www.sec.gov/Archives/edgar/data/80424/000008042499000033/0000080424-99-000033.txt,No '.htm' File Found
80424,10-q,1999-04-23,99599447,https://www.sec.gov/Archives/edgar/data/80424/0000080424-99-000004.txt,No '.htm' File Found
80424,10-q,1999-02-05,99521991,https://www.sec.gov/Archives/edgar/data/80424/0000080424-99-000002.txt,No '.htm' File Found
732717,10-q,1999-11-12,99750634,https://www.sec.gov/Archives/edgar/data/732717/000073271799000057/0000732717-99-000057.txt,No '.htm' File Found
732717,10-q,1999-08-06,99679138,https://www.sec.gov/Archives/edgar/data/732717/000073271799000020/0000732717-99-000020.txt,No '.htm' File Found
732717,10-q,1999-05-11,99616713,https://www.sec.gov/Archives/edgar/data/732717/0000732717-99-000013.txt,No '.htm' File Found
86312,10-q,1999-11-15,99755100,https://www.sec.gov/Archives/edgar/data/86312/000008631299000035/0000086312-99-000035.txt,No '.htm' File Found
86312,10-q,1999-08-12,99685833,https://www.sec.gov/Archives/edgar/data/86312/000008631299000023/0000086312-99-000023.txt,No '.htm' File Found
86312,10-q,1999-05-17,99627219,https://www.sec.gov/Archives/edgar/data/86312/0000086312-99-000012.txt,No '.htm' File Found
86312,10-q/a,1999-03-29,99576333,https://www.sec.gov/Archives/edgar/data/86312/0001047469-99-012029.txt,No '.htm' File Found
86312,10-q/a,1999-03-29,99576322,https://www.sec.gov/Archives/edgar/data/86312/0001047469-99-012023.txt,No '.htm' File Found
101829,10-q,1999-10-27,99735303,https://www.sec.gov/Archives/edgar/data/101829/000010182999000033/0000101829-99-000033.txt,No '.htm' File Found
101829,10-q,1999-07-30,99673449,https://www.sec.gov/Archives/edgar/data/101829/000010182999000030/0000101829-99-000030.txt,No '.htm' File Found
101829,10-q,1999-05-14,99623475,https://www.sec.gov/Archives/edgar/data/101829/0000101829-99-000009.txt,No '.htm' File Found
858877,10-q,1999-12-14,99774348,https://www.sec.gov/Archives/edgar/data/858877/000089161899005677/0000891618-99-005677.txt,No '.htm' File Found
858877,10-q,1999-06-15,99646944,https://www.sec.gov/Archives/edgar/data/858877/000089161899002711/0000891618-99-002711.txt,No '.htm' File Found
858877,10-q/a,1999-05-14,99623557,https://www.sec.gov/Archives/edgar/data/858877/0000891618-99-002260.txt,No '.htm' File Found
858877,10-q,1999-03-09,99560712,https://www.sec.gov/Archives/edgar/data/858877/0000891618-99-000863.txt,No '.htm' File Found
50863,10-q,1999-11-09,99743765,https://www.sec.gov/Archives/edgar/data/50863/000091205799004056/0000912057-99-004056.txt,No '.htm' File Found
50863,10-q,1999-08-02,99676184,https://www.sec.gov/Archives/edgar/data/50863/000104746999029424/0001047469-99-029424.txt,No '.htm' File Found
50863,10-q,1999-05-10,99614800,https://www.sec.gov/Archives/edgar/data/50863/0001047469-99-018878.txt,No '.htm' File Found
789019,10-q,1999-11-05,99741829,https://www.sec.gov/Archives/edgar/data/789019/000103221099001526/0001032210-99-001526.txt,No '.htm' File Found
789019,10-q,1999-05-14,99624316,https://www.sec.gov/Archives/edgar/data/789019/0001032210-99-000791.txt,No '.htm' File Found
789019,10-q,1999-02-12,99537709,https://www.sec.gov/Archives/edgar/data/789019/0001032210-99-000191.txt,No '.htm' File Found
949870,10-q,1999-11-08,99743645,https://www.sec.gov/Archives/edgar/data/949870/000092701699003620/0000927016-99-003620.txt,No '.htm' File Found
949870,10-q,1999-08-10,99682455,https://www.sec.gov/Archives/edgar/data/949870/000092701699002879/0000927016-99-002879.txt,No '.htm' File Found
949870,10-q,1999-05-10,99615642,https://www.sec.gov/Archives/edgar/data/949870/0000927016-99-001871.txt,No '.htm' File Found
831001,10-q,1999-11-12,99750597,https://www.sec.gov/Archives/edgar/data/831001/000100547799005213/0001005477-99-005213.txt,No '.htm' File Found
831001,10-q,1999-08-12,99686375,https://www.sec.gov/Archives/edgar/data/831001/000100547799003624/0001005477-99-003624.txt,No '.htm' File Found
831001,10-q,1999-05-14,99622384,https://www.sec.gov/Archives/edgar/data/831001/0001005477-99-002353.txt,No '.htm' File Found
5272,10-q,1999-11-15,99752986,https://www.sec.gov/Archives/edgar/data/5272/000095012399010218/0000950123-99-010218.txt,No '.htm' File Found
5272,10-q,1999-08-13,99689558,https://www.sec.gov/Archives/edgar/data/5272/000095012399007662/0000950123-99-007662.txt,No '.htm' File Found
5272,10-q,1999-05-17,99626481,https://www.sec.gov/Archives/edgar/data/5272/0000950123-99-004830.txt,No '.htm' File Found
773840,10-q,1999-11-12,99747507,https://www.sec.gov/Archives/edgar/data/773840/000077384099000035/0000773840-99-000035.txt,No '.htm' File Found
773840,10-q,1999-08-13,99687378,https://www.sec.gov/Archives/edgar/data/773840/000077384099000025/0000773840-99-000025.txt,No '.htm' File Found
773840,10-q,1999-05-14,99621743,https://www.sec.gov/Archives/edgar/data/773840/0000773840-99-000006.txt,No '.htm' File Found
764180,10-q,1999-11-12,99750765,https://www.sec.gov/Archives/edgar/data/764180/000100547799005219/0001005477-99-005219.txt,No '.htm' File Found
764180,10-q,1999-08-13,99686667,https://www.sec.gov/Archives/edgar/data/764180/000100547799003629/0001005477-99-003629.txt,No '.htm' File Found
764180,10-q,1999-05-14,99623452,https://www.sec.gov/Archives/edgar/data/764180/0000940180-99-000539.txt,No '.htm' File Found
51434,10-q/a,1999-11-18,99760646,https://www.sec.gov/Archives/edgar/data/51434/000100547799005464/0001005477-99-005464.txt,No '.htm' File Found
51434,10-q,1999-11-15,99755324,https://www.sec.gov/Archives/edgar/data/51434/000100547799005322/0001005477-99-005322.txt,No '.htm' File Found
51434,10-q,1999-08-16,99691713,https://www.sec.gov/Archives/edgar/data/51434/000100547799003748/0001005477-99-003748.txt,No '.htm' File Found
51434,10-q,1999-05-17,99625956,https://www.sec.gov/Archives/edgar/data/51434/0001047469-99-020956.txt,No '.htm' File Found
51434,10-q/a,1999-03-29,99575679,https://www.sec.gov/Archives/edgar/data/51434/0001047469-99-011891.txt,No '.htm' File Found
51434,10-q/a,1999-02-10,99528893,https://www.sec.gov/Archives/edgar/data/51434/0001047469-99-004518.txt,No '.htm' File Found
1800,10-q,1999-11-08,99742842,https://www.sec.gov/Archives/edgar/data/1800/000091205799003812/0000912057-99-003812.txt,No '.htm' File Found
1800,10-q,1999-08-13,99689593,https://www.sec.gov/Archives/edgar/data/1800/000104746999032006/0001047469-99-032006.txt,No '.htm' File Found
1800,10-q,1999-05-14,99622158,https://www.sec.gov/Archives/edgar/data/1800/0001047469-99-020432.txt,No '.htm' File Found
4977,10-q,1999-11-10,99745297,https://www.sec.gov/Archives/edgar/data/4977/000000497799000038/0000004977-99-000038.txt,No '.htm' File Found
4977,10-q,1999-08-11,99683551,https://www.sec.gov/Archives/edgar/data/4977/000000497799000029/0000004977-99-000029.txt,No '.htm' File Found
4977,10-q,1999-05-12,99618180,https://www.sec.gov/Archives/edgar/data/4977/0000004977-99-000019.txt,No '.htm' File Found
2969,10-q,1999-08-12,99685621,https://www.sec.gov/Archives/edgar/data/2969/000000296999000026/0000002969-99-000026.txt,No '.htm' File Found
2969,10-q,1999-05-12,99618171,https://www.sec.gov/Archives/edgar/data/2969/0000002969-99-000017.txt,No '.htm' File Found
2969,10-q,1999-02-08,99524286,https://www.sec.gov/Archives/edgar/data/2969/0000002969-99-000008.txt,No '.htm' File Found
4447,10-q,1999-11-12,99749469,https://www.sec.gov/Archives/edgar/data/4447/000095012399010114/0000950123-99-010114.txt,No '.htm' File Found
4447,10-q,1999-08-12,99684920,https://www.sec.gov/Archives/edgar/data/4447/000095012399007515/0000950123-99-007515.txt,No '.htm' File Found
4447,10-q,1999-05-14,99623731,https://www.sec.gov/Archives/edgar/data/4447/0000950123-99-004715.txt,No '.htm' File Found
773910,10-q,1999-11-15,99751528,https://www.sec.gov/Archives/edgar/data/773910/000077391099000011/0000773910-99-000011.txt,No '.htm' File Found
773910,10-q,1999-08-12,99686310,https://www.sec.gov/Archives/edgar/data/773910/000077391099000007/0000773910-99-000007.txt,No '.htm' File Found
773910,10-q,1999-05-13,99620873,https://www.sec.gov/Archives/edgar/data/773910/0000773910-99-000003.txt,No '.htm' File Found
315293,10-q,1999-11-15,99755936,https://www.sec.gov/Archives/edgar/data/315293/000094857299000063/0000948572-99-000063.txt,No '.htm' File Found
315293,10-q,1999-08-16,99693649,https://www.sec.gov/Archives/edgar/data/315293/000094857299000053/0000948572-99-000053.txt,No '.htm' File Found
315293,10-q,1999-05-14,99623382,https://www.sec.gov/Archives/edgar/data/315293/0000948572-99-000031.txt,No '.htm' File Found
6769,10-q,1999-11-12,99747334,https://www.sec.gov/Archives/edgar/data/6769/000095012999004924/0000950129-99-004924.txt,No '.htm' File Found
6769,10-q,1999-08-16,99691178,https://www.sec.gov/Archives/edgar/data/6769/000095012999003728/0000950129-99-003728.txt,No '.htm' File Found
6769,10-q,1999-05-14,99623123,https://www.sec.gov/Archives/edgar/data/6769/0000950129-99-002240.txt,No '.htm' File Found
7084,10-q,1999-11-12,99747892,https://www.sec.gov/Archives/edgar/data/7084/000000708499000024/0000007084-99-000024.txt,No '.htm' File Found
7084,10-q,1999-05-14,99622608,https://www.sec.gov/Archives/edgar/data/7084/0000007084-99-000010.txt,No '.htm' File Found
7084,10-q,1999-02-12,99535306,https://www.sec.gov/Archives/edgar/data/7084/0000007084-99-000003.txt,No '.htm' File Found
8670,10-q,1999-11-05,99741813,https://www.sec.gov/Archives/edgar/data/8670/000000867099000011/0000008670-99-000011.txt,No '.htm' File Found
8670,10-q,1999-05-11,99616987,https://www.sec.gov/Archives/edgar/data/8670/0001005477-99-002209.txt,No '.htm' File Found
8670,10-q,1999-02-10,99527149,https://www.sec.gov/Archives/edgar/data/8670/0001047469-99-004288.txt,No '.htm' File Found
866787,10-q,1999-12-29,99782576,https://www.sec.gov/Archives/edgar/data/866787/000086678799000023/0000866787-99-000023.txt,No '.htm' File Found
866787,10-q,1999-06-22,99650099,https://www.sec.gov/Archives/edgar/data/866787/000086678799000006/0000866787-99-000006.txt,No '.htm' File Found
866787,10-q,1999-03-30,99578748,https://www.sec.gov/Archives/edgar/data/866787/0000866787-99-000003.txt,No '.htm' File Found
866787,10-q,1999-01-05,99501052,https://www.sec.gov/Archives/edgar/data/866787/0000866787-99-000001.txt,No '.htm' File Found
8818,10-q,1999-11-12,99750210,https://www.sec.gov/Archives/edgar/data/8818/000089843099004217/0000898430-99-004217.txt,No '.htm' File Found
8818,10-q,1999-08-16,99691816,https://www.sec.gov/Archives/edgar/data/8818/000089843099003303/0000898430-99-003303.txt,No '.htm' File Found
8818,10-q,1999-05-18,99629790,https://www.sec.gov/Archives/edgar/data/8818/0000898430-99-002175.txt,No '.htm' File Found
9892,10-q,1999-11-15,99751886,https://www.sec.gov/Archives/edgar/data/9892/000000989299000027/0000009892-99-000027-d1.html,All Good
9892,10-q,1999-08-10,99682693,https://www.sec.gov/Archives/edgar/data/9892/000000989299000024/0000009892-99-000024.txt,No '.htm' File Found
9892,10-q,1999-05-14,99622330,https://www.sec.gov/Archives/edgar/data/9892/0000009892-99-000019.txt,No '.htm' File Found
10456,10-q,1999-11-12,99751121,https://www.sec.gov/Archives/edgar/data/10456/000095013199006283/0000950131-99-006283.txt,No '.htm' File Found
10456,10-q,1999-08-16,99691797,https://www.sec.gov/Archives/edgar/data/10456/000095013199004977/0000950131-99-004977.txt,No '.htm' File Found
10456,10-q,1999-05-13,99620813,https://www.sec.gov/Archives/edgar/data/10456/0000950131-99-003071.txt,No '.htm' File Found
10795,10-q,1999-08-13,99689030,https://www.sec.gov/Archives/edgar/data/10795/000095013099004837/0000950130-99-004837.txt,No '.htm' File Found
10795,10-q,1999-05-13,99620938,https://www.sec.gov/Archives/edgar/data/10795/0000950130-99-002953.txt,No '.htm' File Found
10795,10-q,1999-02-09,99525182,https://www.sec.gov/Archives/edgar/data/10795/0000950130-99-000655.txt,No '.htm' File Found
11199,10-q,1999-11-12,99748251,https://www.sec.gov/Archives/edgar/data/11199/000091205799005116/0000912057-99-005116-d1.html,All Good
11199,10-q/a,1999-08-23,99698015,https://www.sec.gov/Archives/edgar/data/11199/000104746999033440/0001047469-99-033440.txt,No '.htm' File Found
11199,10-q,1999-08-13,99687256,https://www.sec.gov/Archives/edgar/data/11199/000104746999031709/0001047469-99-031709.txt,No '.htm' File Found
11199,10-q,1999-05-12,99617708,https://www.sec.gov/Archives/edgar/data/11199/0001047469-99-019544.txt,No '.htm' File Found
1067983,10-q,1999-11-15,99752086,https://www.sec.gov/Archives/edgar/data/1067983/000095015099001239/0000950150-99-001239.txt,No '.htm' File Found
1067983,10-q,1999-08-16,99690641,https://www.sec.gov/Archives/edgar/data/1067983/000095015099000983/0000950150-99-000983.txt,No '.htm' File Found
1067983,10-q,1999-05-17,99625383,https://www.sec.gov/Archives/edgar/data/1067983/0000950150-99-000686.txt,No '.htm' File Found
764478,10-q,1999-10-12,99726922,https://www.sec.gov/Archives/edgar/data/764478/000104746999038507/0001047469-99-038507.txt,No '.htm' File Found
764478,10-q,1999-07-12,99662922,https://www.sec.gov/Archives/edgar/data/764478/000104746999027127/0001047469-99-027127.txt,No '.htm' File Found
764478,10-q,1999-01-12,99504724,https://www.sec.gov/Archives/edgar/data/764478/0001047469-99-000837.txt,No '.htm' File Found
12659,10-q,1999-12-15,99774876,https://www.sec.gov/Archives/edgar/data/12659/000095012499006487/0000950124-99-006487.txt,No '.htm' File Found
12659,10-q,1999-09-13,99710159,https://www.sec.gov/Archives/edgar/data/12659/000095012499005133/0000950124-99-005133.txt,No '.htm' File Found
12659,10-q,1999-03-16,99566349,https://www.sec.gov/Archives/edgar/data/12659/0000950124-99-001828.txt,No '.htm' File Found
885725,10-q,1999-11-15,99755077,https://www.sec.gov/Archives/edgar/data/885725/000095013599005273/0000950135-99-005273.txt,No '.htm' File Found
885725,10-q,1999-08-16,99692253,https://www.sec.gov/Archives/edgar/data/885725/000095013599004100/0000950135-99-004100.txt,No '.htm' File Found
885725,10-q,1999-05-17,99624803,https://www.sec.gov/Archives/edgar/data/885725/0000950135-99-002736.txt,No '.htm' File Found
885725,10-q/a,1999-03-31,99579928,https://www.sec.gov/Archives/edgar/data/885725/0000950135-99-001696.txt,No '.htm' File Found
885725,10-q/a,1999-03-31,99579893,https://www.sec.gov/Archives/edgar/data/885725/0000950135-99-001694.txt,No '.htm' File Found
885725,10-q/a,1999-03-31,99579794,https://www.sec.gov/Archives/edgar/data/885725/0000950135-99-001692.txt,No '.htm' File Found
14272,10-q,1999-11-12,99747435,https://www.sec.gov/Archives/edgar/data/14272/000001427299000015/0000014272-99-000015.txt,No '.htm' File Found
14272,10-q,1999-08-13,99687014,https://www.sec.gov/Archives/edgar/data/14272/000001427299000007/0000014272-99-000007.txt,No '.htm' File Found
14272,10-q,1999-05-14,99621520,https://www.sec.gov/Archives/edgar/data/14272/0000014272-99-000004.txt,No '.htm' File Found
14693,10-q,1999-12-07,99769801,https://www.sec.gov/Archives/edgar/data/14693/000001469399000024/0000014693-99-000024.txt,No '.htm' File Found
14693,10-q,1999-09-07,99706665,https://www.sec.gov/Archives/edgar/data/14693/000001469399000019/0000014693-99-000019.txt,No '.htm' File Found
14693,10-q,1999-03-05,99557485,https://www.sec.gov/Archives/edgar/data/14693/0000014693-99-000014.txt,No '.htm' File Found
858470,10-q,1999-11-15,99753680,https://www.sec.gov/Archives/edgar/data/858470/000085847099000017/0000858470-99-000017.txt,No '.htm' File Found
858470,10-q,1999-08-11,99684188,https://www.sec.gov/Archives/edgar/data/858470/000085847099000014/0000858470-99-000014.txt,No '.htm' File Found
858470,10-q,1999-05-17,99627228,https://www.sec.gov/Archives/edgar/data/858470/0000858470-99-000010.txt,No '.htm' File Found
16732,10-q,1999-12-14,99774183,https://www.sec.gov/Archives/edgar/data/16732/000089322099001356/0000893220-99-001356.txt,No '.htm' File Found
16732,10-q,1999-06-16,99647327,https://www.sec.gov/Archives/edgar/data/16732/000089322099000748/0000893220-99-000748.txt,No '.htm' File Found
16732,10-q,1999-03-17,99566752,https://www.sec.gov/Archives/edgar/data/16732/0000893220-99-000335.txt,No '.htm' File Found
815097,10-q,1999-10-14,99728110,https://www.sec.gov/Archives/edgar/data/815097/000081509799000007/0000815097-99-000007.txt,No '.htm' File Found
815097,10-q,1999-07-14,99663890,https://www.sec.gov/Archives/edgar/data/815097/000081509799000006/0000815097-99-000006.txt,No '.htm' File Found
815097,10-q,1999-04-13,99592285,https://www.sec.gov/Archives/edgar/data/815097/0000815097-99-000005.txt,No '.htm' File Found
18926,10-q,1999-11-12,99747527,https://www.sec.gov/Archives/edgar/data/18926/000001892699000022/0000018926-99-000022.txt,No '.htm' File Found
18926,10-q,1999-08-16,99691010,https://www.sec.gov/Archives/edgar/data/18926/000001892699000016/0000018926-99-000016.txt,No '.htm' File Found
18926,10-q,1999-05-14,99624124,https://www.sec.gov/Archives/edgar/data/18926/0000018926-99-000005.txt,No '.htm' File Found
701221,10-q,1999-11-05,99742119,https://www.sec.gov/Archives/edgar/data/701221/000095015999000297/0000950159-99-000297.txt,No '.htm' File Found
701221,10-q,1999-08-06,99679715,https://www.sec.gov/Archives/edgar/data/701221/000095015999000207/0000950159-99-000207.txt,No '.htm' File Found
701221,10-q,1999-05-07,99613957,https://www.sec.gov/Archives/edgar/data/701221/0000950159-99-000122.txt,No '.htm' File Found
20520,10-q,1999-11-12,99748163,https://www.sec.gov/Archives/edgar/data/20520/000002052099000021/0000020520-99-000021.txt,No '.htm' File Found
20520,10-q,1999-08-05,99678465,https://www.sec.gov/Archives/edgar/data/20520/000002052099000015/0000020520-99-000015.txt,No '.htm' File Found
20520,10-q,1999-05-14,99621056,https://www.sec.gov/Archives/edgar/data/20520/0000020520-99-000008.txt,No '.htm' File Found
764065,10-q,1999-10-27,99734385,https://www.sec.gov/Archives/edgar/data/764065/000095015299008478/0000950152-99-008478.txt,No '.htm' File Found
764065,10-q,1999-07-30,99675280,https://www.sec.gov/Archives/edgar/data/764065/000095015299006360/0000950152-99-006360.txt,No '.htm' File Found
764065,10-q,1999-05-05,99611012,https://www.sec.gov/Archives/edgar/data/764065/0000950152-99-004041.txt,No '.htm' File Found
21076,10-q/a,1999-11-15,99756218,https://www.sec.gov/Archives/edgar/data/21076/000002107699000010/0000021076-99-000010.txt,No '.htm' File Found
