cik,filing_type,date,film_number,download_link,status
310158,10-q,2008-10-29,81145926,https://www.sec.gov/Archives/edgar/data/310158/000095012308013650/y72131e10vq.htm,All Good
310158,10-q,2008-08-01,8985599,https://www.sec.gov/Archives/edgar/data/310158/000095012308008715/y64396e10vq.htm,All Good
310158,10-q,2008-05-06,8807109,https://www.sec.gov/Archives/edgar/data/310158/000095012308005202/y57255e10vq.htm,All Good
66740,10-q,2008-10-31,81155008,https://www.sec.gov/Archives/edgar/data/66740/000110465908067346/a08-25778_110q.htm,All Good
66740,10-q,2008-08-01,8984516,https://www.sec.gov/Archives/edgar/data/66740/000110465908049209/a08-19149_110q.htm,All Good
66740,10-q,2008-05-02,8800041,https://www.sec.gov/Archives/edgar/data/66740/000110465908029551/a08-13152_110q.htm,All Good
70858,10-q,2008-11-06,81167879,https://www.sec.gov/Archives/edgar/data/70858/000119312508228086/d10q.htm,All Good
70858,10-q,2008-08-07,8998628,https://www.sec.gov/Archives/edgar/data/70858/000119312508170071/d10q.htm,All Good
70858,10-q,2008-05-08,8814679,https://www.sec.gov/Archives/edgar/data/70858/000119312508107941/d10q.htm,All Good
1366868,10-q,2008-11-10,81176551,https://www.sec.gov/Archives/edgar/data/1366868/000110465908069794/a08-25639_110q.htm,All Good
1366868,10-q/a,2008-08-21,81032878,https://www.sec.gov/Archives/edgar/data/1366868/000110465908054362/a08-22080_210qa.htm,All Good
1366868,10-q/a,2008-08-21,81032866,https://www.sec.gov/Archives/edgar/data/1366868/000110465908054359/a08-22080_110qa.htm,All Good
1366868,10-q,2008-08-11,81007313,https://www.sec.gov/Archives/edgar/data/1366868/000110465908051963/a08-18965_110q.htm,All Good
1366868,10-q,2008-05-12,8820362,https://www.sec.gov/Archives/edgar/data/1366868/000110465908032046/a08-11623_110q.htm,All Good
78003,10-q,2008-11-07,81169708,https://www.sec.gov/Archives/edgar/data/78003/000007800308000285/q3-08pfe1.htm,All Good
78003,10-q,2008-08-08,81001637,https://www.sec.gov/Archives/edgar/data/78003/000007800308000199/q208pfe1.htm,All Good
78003,10-q,2008-05-02,8798247,https://www.sec.gov/Archives/edgar/data/78003/000007800308000103/q1-08pfe1.htm,All Good
80424,10-q,2008-10-30,81149246,https://www.sec.gov/Archives/edgar/data/80424/000119312508219742/d10q.htm,All Good
80424,10-q,2008-05-01,8795039,https://www.sec.gov/Archives/edgar/data/80424/000095015208003318/l31232ae10vq.htm,All Good
80424,10-q,2008-02-01,8569254,https://www.sec.gov/Archives/edgar/data/80424/000008042408000035/ond2007.htm,All Good
732717,10-q,2008-11-05,81163965,https://www.sec.gov/Archives/edgar/data/732717/000073271708000074/att3q08.htm,All Good
732717,10-q,2008-08-06,8995727,https://www.sec.gov/Archives/edgar/data/732717/000073271708000062/att2q08.htm,All Good
732717,10-q,2008-05-07,8810687,https://www.sec.gov/Archives/edgar/data/732717/000073271708000029/att1q08.htm,All Good
86312,10-q,2008-10-22,81134421,https://www.sec.gov/Archives/edgar/data/86312/000110465908065112/a08-26393_110q.htm,All Good
86312,10-q,2008-07-23,8964616,https://www.sec.gov/Archives/edgar/data/86312/000110465908047023/a08-19427_110q.htm,All Good
86312,10-q,2008-04-24,8773075,https://www.sec.gov/Archives/edgar/data/86312/000110465908026286/a08-12067_110q.htm,All Good
101829,10-q,2008-10-21,81132464,https://www.sec.gov/Archives/edgar/data/101829/000119312508213211/d10q.htm,All Good
101829,10-q,2008-07-22,8962460,https://www.sec.gov/Archives/edgar/data/101829/000119312508154825/d10q.htm,All Good
101829,10-q,2008-04-22,8768148,https://www.sec.gov/Archives/edgar/data/101829/000119312508086193/d10q.htm,All Good
104169,10-q,2008-12-09,81238193,https://www.sec.gov/Archives/edgar/data/104169/000119312508250391/d10q.htm,All Good
104169,10-q,2008-09-04,81057052,https://www.sec.gov/Archives/edgar/data/104169/000010416908000006/wmtfy09q210q.htm,All Good
104169,10-q,2008-06-09,8888496,https://www.sec.gov/Archives/edgar/data/104169/000119312508130418/d10q.htm,All Good
104169,10-q,2008-12-09,81238193,https://www.sec.gov/Archives/edgar/data/104169/000119312508250391/d10q.htm,All Good
104169,10-q,2008-09-04,81057052,https://www.sec.gov/Archives/edgar/data/104169/000010416908000006/wmtfy09q210q.htm,All Good
104169,10-q,2008-06-09,8888496,https://www.sec.gov/Archives/edgar/data/104169/000119312508130418/d10q.htm,All Good
104169,10-q,2008-12-09,81238193,https://www.sec.gov/Archives/edgar/data/104169/000119312508250391/d10q.htm,All Good
104169,10-q,2008-09-04,81057052,https://www.sec.gov/Archives/edgar/data/104169/000010416908000006/wmtfy09q210q.htm,All Good
104169,10-q,2008-06-09,8888496,https://www.sec.gov/Archives/edgar/data/104169/000119312508130418/d10q.htm,All Good
104169,10-q,2008-12-09,81238193,https://www.sec.gov/Archives/edgar/data/104169/000119312508250391/d10q.htm,All Good
104169,10-q,2008-09-04,81057052,https://www.sec.gov/Archives/edgar/data/104169/000010416908000006/wmtfy09q210q.htm,All Good
104169,10-q,2008-06-09,8888496,https://www.sec.gov/Archives/edgar/data/104169/000119312508130418/d10q.htm,All Good
104169,10-q,2008-12-09,81238193,https://www.sec.gov/Archives/edgar/data/104169/000119312508250391/d10q.htm,All Good
104169,10-q,2008-09-04,81057052,https://www.sec.gov/Archives/edgar/data/104169/000010416908000006/wmtfy09q210q.htm,All Good
104169,10-q,2008-06-09,8888496,https://www.sec.gov/Archives/edgar/data/104169/000119312508130418/d10q.htm,All Good
858877,10-q,2008-11-18,81196969,https://www.sec.gov/Archives/edgar/data/858877/000119312508238118/d10q.htm,All Good
858877,10-q,2008-05-22,8853316,https://www.sec.gov/Archives/edgar/data/858877/000119312508120371/d10q.htm,All Good
858877,10-q,2008-02-19,8624587,https://www.sec.gov/Archives/edgar/data/858877/000119312508033075/d10q.htm,All Good
50863,10-q,2008-10-31,81152126,https://www.sec.gov/Archives/edgar/data/50863/000095013408018805/f50051e10vq.htm,All Good
50863,10-q,2008-08-01,8982844,https://www.sec.gov/Archives/edgar/data/50863/000089161808000380/f42344e10vq.htm,All Good
50863,10-q,2008-05-02,8795990,https://www.sec.gov/Archives/edgar/data/50863/000095013408008205/f40150e10vq.htm,All Good
789019,10-q,2008-10-23,81137477,https://www.sec.gov/Archives/edgar/data/789019/000119312508215207/d10q.htm,All Good
789019,10-q,2008-04-24,8774624,https://www.sec.gov/Archives/edgar/data/789019/000119312508089362/d10q.htm,All Good
789019,10-q,2008-01-24,8547825,https://www.sec.gov/Archives/edgar/data/789019/000119312508011476/d10q.htm,All Good
949870,10-q,2008-11-04,81161626,https://www.sec.gov/Archives/edgar/data/949870/000136231008006594/c76601e10vq.htm,All Good
949870,10-q,2008-08-05,8991821,https://www.sec.gov/Archives/edgar/data/949870/000136231008004167/c74202e10vq.htm,All Good
949870,10-q,2008-05-06,8806772,https://www.sec.gov/Archives/edgar/data/949870/000136231008002452/c73121e10vq.htm,All Good
831001,10-q,2008-10-31,81155542,https://www.sec.gov/Archives/edgar/data/831001/000104746908011506/a2188770z10-q.htm,All Good
831001,10-q,2008-08-01,8983496,https://www.sec.gov/Archives/edgar/data/831001/000104746908008604/a2187116z10-q.htm,All Good
831001,10-q,2008-05-02,8800108,https://www.sec.gov/Archives/edgar/data/831001/000104746908005768/a2185406z10-q.htm,All Good
5272,10-q,2008-11-10,81173306,https://www.sec.gov/Archives/edgar/data/5272/000095012308014821/y72212e10vq.htm,All Good
5272,10-q,2008-08-06,8995840,https://www.sec.gov/Archives/edgar/data/5272/000095012308008949/y59464e10vq.htm,All Good
5272,10-q,2008-05-08,8814100,https://www.sec.gov/Archives/edgar/data/5272/000095012308005336/y51401ae10vq.htm,All Good
773840,10-q,2008-10-17,81128479,https://www.sec.gov/Archives/edgar/data/773840/000093041308006051/c55291_10q.htm,All Good
773840,10-q,2008-07-18,8958459,https://www.sec.gov/Archives/edgar/data/773840/000093041308004331/c54311_10-q.htm,All Good
773840,10-q,2008-04-18,8763648,https://www.sec.gov/Archives/edgar/data/773840/000093041308002454/c53158_10-q.htm,All Good
764180,10-q,2008-11-03,81158198,https://www.sec.gov/Archives/edgar/data/764180/000119312508223004/d10q.htm,All Good
764180,10-q,2008-08-07,8996961,https://www.sec.gov/Archives/edgar/data/764180/000119312508169454/d10q.htm,All Good
764180,10-q,2008-05-09,8817549,https://www.sec.gov/Archives/edgar/data/764180/000119312508109448/d10q.htm,All Good
51434,10-q,2008-11-07,81170613,https://www.sec.gov/Archives/edgar/data/51434/000119312508229765/d10q.htm,All Good
51434,10-q,2008-08-08,81000997,https://www.sec.gov/Archives/edgar/data/51434/000119312508171333/d10q.htm,All Good
51434,10-q,2008-05-09,8817939,https://www.sec.gov/Archives/edgar/data/51434/000119312508109590/d10q.htm,All Good
1800,10-q,2008-11-03,81157734,https://www.sec.gov/Archives/edgar/data/1800/000110465908067615/a08-26469_110q.htm,All Good
1800,10-q,2008-07-25,8971174,https://www.sec.gov/Archives/edgar/data/1800/000110465908047788/a08-18601_110q.htm,All Good
1800,10-q,2008-05-02,8799939,https://www.sec.gov/Archives/edgar/data/1800/000110465908029545/a08-11202_110q.htm,All Good
4977,10-q,2008-11-07,81172370,https://www.sec.gov/Archives/edgar/data/4977/000095014408008304/g16445e10vq.htm,All Good
4977,10-q,2008-08-11,81004205,https://www.sec.gov/Archives/edgar/data/4977/000095014408006273/g14545e10vq.htm,All Good
4977,10-q,2008-05-08,8814751,https://www.sec.gov/Archives/edgar/data/4977/000095014408003815/g13177e10vq.htm,All Good
2969,10-q,2008-07-25,8969746,https://www.sec.gov/Archives/edgar/data/2969/000095012308008306/y62539e10vq.htm,All Good
2969,10-q,2008-04-25,8776039,https://www.sec.gov/Archives/edgar/data/2969/000095012308004597/y55145e10vq.htm,All Good
2969,10-q,2008-01-25,8549327,https://www.sec.gov/Archives/edgar/data/2969/000095012308000763/y46812e10vq.htm,All Good
4904,10-q,2008-10-31,81154829,https://www.sec.gov/Archives/edgar/data/4904/000000490408000148/q308aep10q.htm,All Good
4904,10-q,2008-08-01,8984698,https://www.sec.gov/Archives/edgar/data/4904/000000490408000125/q208aep10q.htm,All Good
4904,10-q,2008-05-01,8792980,https://www.sec.gov/Archives/edgar/data/4904/000000490408000061/q108aep10q.htm,All Good
4904,10-q,2008-10-31,81154829,https://www.sec.gov/Archives/edgar/data/4904/000000490408000148/q308aep10q.htm,All Good
4904,10-q,2008-08-01,8984698,https://www.sec.gov/Archives/edgar/data/4904/000000490408000125/q208aep10q.htm,All Good
4904,10-q,2008-05-01,8792980,https://www.sec.gov/Archives/edgar/data/4904/000000490408000061/q108aep10q.htm,All Good
4904,10-q,2008-10-31,81154829,https://www.sec.gov/Archives/edgar/data/4904/000000490408000148/q308aep10q.htm,All Good
4904,10-q,2008-08-01,8984698,https://www.sec.gov/Archives/edgar/data/4904/000000490408000125/q208aep10q.htm,All Good
4904,10-q,2008-05-01,8792980,https://www.sec.gov/Archives/edgar/data/4904/000000490408000061/q108aep10q.htm,All Good
4904,10-q,2008-10-31,81154829,https://www.sec.gov/Archives/edgar/data/4904/000000490408000148/q308aep10q.htm,All Good
4904,10-q,2008-08-01,8984698,https://www.sec.gov/Archives/edgar/data/4904/000000490408000125/q208aep10q.htm,All Good
4904,10-q,2008-05-01,8792980,https://www.sec.gov/Archives/edgar/data/4904/000000490408000061/q108aep10q.htm,All Good
4904,10-q,2008-10-31,81154829,https://www.sec.gov/Archives/edgar/data/4904/000000490408000148/q308aep10q.htm,All Good
4904,10-q,2008-08-01,8984698,https://www.sec.gov/Archives/edgar/data/4904/000000490408000125/q208aep10q.htm,All Good
4904,10-q,2008-05-01,8792980,https://www.sec.gov/Archives/edgar/data/4904/000000490408000061/q108aep10q.htm,All Good
4447,10-q,2008-11-06,81168007,https://www.sec.gov/Archives/edgar/data/4447/000095012308014597/y72373e10vq.htm,All Good
4447,10-q,2008-08-08,81001382,https://www.sec.gov/Archives/edgar/data/4447/000095012308009133/y64309e10vq.htm,All Good
4447,10-q,2008-05-09,8817637,https://www.sec.gov/Archives/edgar/data/4447/000095012308005424/y57542e10vq.htm,All Good
773910,10-q,2008-11-04,81161693,https://www.sec.gov/Archives/edgar/data/773910/000077391008000007/anadarko_form10q-093008.htm,All Good
773910,10-q,2008-08-07,8995954,https://www.sec.gov/Archives/edgar/data/773910/000077391008000006/anadarko_form10q-063008.htm,All Good
773910,10-q,2008-05-07,8807866,https://www.sec.gov/Archives/edgar/data/773910/000077391008000001/anadarko_form10q-1stqtr08.htm,All Good
315293,10-q,2008-11-07,81171657,https://www.sec.gov/Archives/edgar/data/315293/000110465908069209/a08-25372_110q.htm,All Good
315293,10-q,2008-08-08,81002652,https://www.sec.gov/Archives/edgar/data/315293/000110465908051363/a08-18671_110q.htm,All Good
315293,10-q,2008-05-09,8818451,https://www.sec.gov/Archives/edgar/data/315293/000110465908031853/a08-11280_110q.htm,All Good
6769,10-q,2008-11-10,81174469,https://www.sec.gov/Archives/edgar/data/6769/000095012908005541/h64541e10vq.htm,All Good
6769,10-q,2008-08-11,81005656,https://www.sec.gov/Archives/edgar/data/6769/000095012908004404/h59342e10vq.htm,All Good
6769,10-q,2008-05-12,8821874,https://www.sec.gov/Archives/edgar/data/6769/000095012908002932/h56194e10vq.htm,All Good
7084,10-q,2008-11-10,81176944,https://www.sec.gov/Archives/edgar/data/7084/000000708408000054/adm10qfy09q1.htm,All Good
7084,10-q,2008-05-09,8818630,https://www.sec.gov/Archives/edgar/data/7084/000000708408000028/adm10qfy08q3.htm,All Good
7084,10-q,2008-02-08,8586339,https://www.sec.gov/Archives/edgar/data/7084/000000708408000016/adm10qfy08q2.htm,All Good
8670,10-q,2008-11-07,81172779,https://www.sec.gov/Archives/edgar/data/8670/000000867008000073/sept09q.htm,All Good
8670,10-q,2008-05-09,8817833,https://www.sec.gov/Archives/edgar/data/8670/000000867008000043/march08q.htm,All Good
8670,10-q,2008-02-11,8592153,https://www.sec.gov/Archives/edgar/data/8670/000000867008000012/decem0810q.htm,All Good
866787,10-q,2008-12-19,81261183,https://www.sec.gov/Archives/edgar/data/866787/000136231008008400/c78351e10vq.htm,All Good
866787,10-q,2008-06-12,8895954,https://www.sec.gov/Archives/edgar/data/866787/000136231008003211/c73589e10vq.htm,All Good
866787,10-q,2008-03-10,8678735,https://www.sec.gov/Archives/edgar/data/866787/000136231008001325/c72605e10vq.htm,All Good
866787,10-q/a,2008-01-04,8511722,https://www.sec.gov/Archives/edgar/data/866787/000114420408000726/v098685_10q.htm,All Good
8818,10-q,2008-11-06,81166667,https://www.sec.gov/Archives/edgar/data/8818/000095013408019653/v50394e10vq.htm,All Good
8818,10-q,2008-08-07,8996328,https://www.sec.gov/Archives/edgar/data/8818/000095013408014388/v42547e10vq.htm,All Good
8818,10-q,2008-05-08,8813846,https://www.sec.gov/Archives/edgar/data/8818/000095014808000188/v40594e10vq.htm,All Good
9389,10-q,2008-11-05,81164494,https://www.sec.gov/Archives/edgar/data/9389/000000938908000321/f10-q.htm,All Good
9389,10-q,2008-08-05,8992216,https://www.sec.gov/Archives/edgar/data/9389/000000938908000309/f10-q.htm,All Good
9389,10-q,2008-05-07,8810731,https://www.sec.gov/Archives/edgar/data/9389/000000938908000180/f10-q.htm,All Good
9389,10-q,2008-11-05,81164494,https://www.sec.gov/Archives/edgar/data/9389/000000938908000321/f10-q.htm,All Good
9389,10-q,2008-08-05,8992216,https://www.sec.gov/Archives/edgar/data/9389/000000938908000309/f10-q.htm,All Good
9389,10-q,2008-05-07,8810731,https://www.sec.gov/Archives/edgar/data/9389/000000938908000180/f10-q.htm,All Good
9389,10-q,2008-11-05,81164494,https://www.sec.gov/Archives/edgar/data/9389/000000938908000321/f10-q.htm,All Good
9389,10-q,2008-08-05,8992216,https://www.sec.gov/Archives/edgar/data/9389/000000938908000309/f10-q.htm,All Good
9389,10-q,2008-05-07,8810731,https://www.sec.gov/Archives/edgar/data/9389/000000938908000180/f10-q.htm,All Good
9389,10-q,2008-11-05,81164494,https://www.sec.gov/Archives/edgar/data/9389/000000938908000321/f10-q.htm,All Good
9389,10-q,2008-08-05,8992216,https://www.sec.gov/Archives/edgar/data/9389/000000938908000309/f10-q.htm,All Good
9389,10-q,2008-05-07,8810731,https://www.sec.gov/Archives/edgar/data/9389/000000938908000180/f10-q.htm,All Good
9389,10-q,2008-11-05,81164494,https://www.sec.gov/Archives/edgar/data/9389/000000938908000321/f10-q.htm,All Good
9389,10-q,2008-08-05,8992216,https://www.sec.gov/Archives/edgar/data/9389/000000938908000309/f10-q.htm,All Good
9389,10-q,2008-05-07,8810731,https://www.sec.gov/Archives/edgar/data/9389/000000938908000180/f10-q.htm,All Good
1390777,10-q,2008-11-07,81169943,https://www.sec.gov/Archives/edgar/data/1390777/000119312508229568/d10q.htm,All Good
1390777,10-q,2008-08-08,81000900,https://www.sec.gov/Archives/edgar/data/1390777/000119312508171298/d10q.htm,All Good
1390777,10-q,2008-05-09,8816892,https://www.sec.gov/Archives/edgar/data/1390777/000119312508109227/d10q.htm,All Good
9892,10-q,2008-10-27,81142938,https://www.sec.gov/Archives/edgar/data/9892/000119312508216998/d10q.htm,All Good
9892,10-q,2008-07-28,8973510,https://www.sec.gov/Archives/edgar/data/9892/000119312508159093/d10q.htm,All Good
9892,10-q,2008-04-28,8782299,https://www.sec.gov/Archives/edgar/data/9892/000119312508093195/d10q.htm,All Good
10456,10-q,2008-10-31,81155505,https://www.sec.gov/Archives/edgar/data/10456/000095013708013338/c47239e10vq.htm,All Good
10456,10-q,2008-07-29,8976097,https://www.sec.gov/Archives/edgar/data/10456/000095013708009806/c33177e10vq.htm,All Good
10456,10-q,2008-05-02,8800103,https://www.sec.gov/Archives/edgar/data/10456/000095013708006614/c26138e10vq.htm,All Good
10795,10-q,2008-08-06,8995370,https://www.sec.gov/Archives/edgar/data/10795/000093041308004688/c54447_10-q.htm,All Good
10795,10-q,2008-05-07,8810980,https://www.sec.gov/Archives/edgar/data/10795/000093041308002897/c53405_10-q.htm,All Good
10795,10-q,2008-02-04,8573318,https://www.sec.gov/Archives/edgar/data/10795/000093041308000738/c52191_10-q.htm,All Good
11199,10-q,2008-11-10,81174035,https://www.sec.gov/Archives/edgar/data/11199/000110465908069515/a08-25343_110q.htm,All Good
11199,10-q,2008-08-05,8990427,https://www.sec.gov/Archives/edgar/data/11199/000110465908049877/a08-18640_110q.htm,All Good
11199,10-q,2008-05-09,8817575,https://www.sec.gov/Archives/edgar/data/11199/000110465908031753/a08-11248_110q.htm,All Good
1067983,10-q,2008-11-07,81172448,https://www.sec.gov/Archives/edgar/data/1067983/000095015008000030/v50391e10vq.htm,All Good
1067983,10-q,2008-08-08,81003483,https://www.sec.gov/Archives/edgar/data/1067983/000095015008000015/v42777e10vq.htm,All Good
1067983,10-q,2008-05-02,8800072,https://www.sec.gov/Archives/edgar/data/1067983/000095014808000131/a40317e10vq.htm,All Good
764478,10-q,2008-10-09,81116277,https://www.sec.gov/Archives/edgar/data/764478/000110465908063268/a08-25071_110q.htm,All Good
764478,10-q,2008-07-10,8946253,https://www.sec.gov/Archives/edgar/data/764478/000110465908044945/a08-18043_110q.htm,All Good
764478,10-q,2008-01-10,8523908,https://www.sec.gov/Archives/edgar/data/764478/000110465908001800/a08-1410_110q.htm,All Good
12659,10-q,2008-12-08,81236342,https://www.sec.gov/Archives/edgar/data/12659/000095013708014303/c48095e10vq.htm,All Good
12659,10-q,2008-09-03,81054140,https://www.sec.gov/Archives/edgar/data/12659/000095013708011375/c35251e10vq.htm,All Good
12659,10-q,2008-03-06,8669509,https://www.sec.gov/Archives/edgar/data/12659/000095013408004190/c24485e10vq.htm,All Good
885725,10-q,2008-11-07,81172744,https://www.sec.gov/Archives/edgar/data/885725/000107261308001994/form10-q_16161.htm,All Good
885725,10-q,2008-08-08,81003036,https://www.sec.gov/Archives/edgar/data/885725/000107261308001558/form10-q_16013.htm,All Good
885725,10-q,2008-05-09,8815307,https://www.sec.gov/Archives/edgar/data/885725/000107261308001138/form10-q_15891.htm,All Good
14272,10-q,2008-10-23,81136642,https://www.sec.gov/Archives/edgar/data/14272/000119312508214965/d10q.htm,All Good
14272,10-q,2008-07-24,8967467,https://www.sec.gov/Archives/edgar/data/14272/000119312508157014/d10q.htm,All Good
14272,10-q,2008-04-24,8773146,https://www.sec.gov/Archives/edgar/data/14272/000119312508088694/d10q.htm,All Good
14693,10-q,2008-12-08,81236387,https://www.sec.gov/Archives/edgar/data/14693/000001469308000122/form10q1008.txt,All Good
14693,10-q,2008-09-05,81058680,https://www.sec.gov/Archives/edgar/data/14693/000001469308000096/form10q0708.txt,All Good
