cik,filing_type,date,film_number,download_link,status
86312,10-q,2013-04-23,13775132,https://www.sec.gov/Archives/edgar/data/86312/000110465913031454/a13-10272_110q.htm,All Good
101829,10-q,2013-10-25,131169235,https://www.sec.gov/Archives/edgar/data/101829/000010182913000045/a2013-09x3010xq.htm,All Good
101829,10-q,2013-07-26,13987778,https://www.sec.gov/Archives/edgar/data/101829/000010182913000029/a2013-06x3010xq.htm,All Good
101829,10-q,2013-04-26,13784655,https://www.sec.gov/Archives/edgar/data/101829/000010182913000007/utx331201310q.htm,All Good
104169,10-q,2013-12-06,131263942,https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/wmt10311310-q.htm,All Good
104169,10-q/a,2013-10-21,131162111,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/wmt7311310-q.htm,All Good
104169,10-q,2013-09-05,131081016,https://www.sec.gov/Archives/edgar/data/104169/000010416913000037/wmt7311310-q.htm,All Good
104169,10-q,2013-06-07,13901425,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/wmt4301310-q.htm,All Good
104169,10-q,2013-12-06,131263942,https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/wmt10311310-q.htm,All Good
104169,10-q/a,2013-10-21,131162111,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/wmt7311310-q.htm,All Good
104169,10-q,2013-09-05,131081016,https://www.sec.gov/Archives/edgar/data/104169/000010416913000037/wmt7311310-q.htm,All Good
104169,10-q,2013-06-07,13901425,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/wmt4301310-q.htm,All Good
104169,10-q,2013-12-06,131263942,https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/wmt10311310-q.htm,All Good
104169,10-q/a,2013-10-21,131162111,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/wmt7311310-q.htm,All Good
104169,10-q,2013-09-05,131081016,https://www.sec.gov/Archives/edgar/data/104169/000010416913000037/wmt7311310-q.htm,All Good
104169,10-q,2013-06-07,13901425,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/wmt4301310-q.htm,All Good
104169,10-q,2013-12-06,131263942,https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/wmt10311310-q.htm,All Good
104169,10-q/a,2013-10-21,131162111,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/wmt7311310-q.htm,All Good
104169,10-q,2013-09-05,131081016,https://www.sec.gov/Archives/edgar/data/104169/000010416913000037/wmt7311310-q.htm,All Good
104169,10-q,2013-06-07,13901425,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/wmt4301310-q.htm,All Good
104169,10-q,2013-12-06,131263942,https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/wmt10311310-q.htm,All Good
104169,10-q/a,2013-10-21,131162111,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/wmt7311310-q.htm,All Good
104169,10-q,2013-09-05,131081016,https://www.sec.gov/Archives/edgar/data/104169/000010416913000037/wmt7311310-q.htm,All Good
104169,10-q,2013-06-07,13901425,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/wmt4301310-q.htm,All Good
858877,10-q,2013-11-22,131236678,https://www.sec.gov/Archives/edgar/data/858877/000085887713000057/csco-20131026x10qq1fy14.htm,All Good
858877,10-q,2013-05-21,13860043,https://www.sec.gov/Archives/edgar/data/858877/000085887713000026/csco-2013427x10qq3.htm,All Good
858877,10-q,2013-02-19,13621412,https://www.sec.gov/Archives/edgar/data/858877/000085887713000013/csco-2013126x10qq2.htm,All Good
50863,10-q,2013-10-28,131172066,https://www.sec.gov/Archives/edgar/data/50863/000005086313000104/a10qdocument9282013.htm,All Good
50863,10-q,2013-07-29,13993200,https://www.sec.gov/Archives/edgar/data/50863/000005086313000087/a10qdocument6292013.htm,All Good
50863,10-q,2013-04-29,13792855,https://www.sec.gov/Archives/edgar/data/50863/000005086313000043/a10qdocument3302013.htm,All Good
789019,10-q,2013-10-24,131168253,https://www.sec.gov/Archives/edgar/data/789019/000119312513409855/d594455d10q.htm,All Good
789019,10-q,2013-04-18,13769346,https://www.sec.gov/Archives/edgar/data/789019/000119312513160748/d497226d10q.htm,All Good
789019,10-q,2013-01-24,13545715,https://www.sec.gov/Archives/edgar/data/789019/000119312513022207/d453668d10q.htm,All Good
