cik,filing_type,date,film_number,download_link,status
310158,10-q,2010-11-08,101170714,https://www.sec.gov/Archives/edgar/data/310158/000095012310102135/y86670e10vq.htm,All Good
310158,10-q,2010-08-06,10998712,https://www.sec.gov/Archives/edgar/data/310158/000095012310074336/y83714e10vq.htm,All Good
310158,10-q,2010-05-07,10810205,https://www.sec.gov/Archives/edgar/data/310158/000095012310045997/y84066e10vq.htm,All Good
66740,10-q,2010-11-05,101168019,https://www.sec.gov/Archives/edgar/data/66740/000110465910056482/a10-17224_110q.htm,All Good
66740,10-q,2010-08-04,10991639,https://www.sec.gov/Archives/edgar/data/66740/000110465910041912/a10-10544_110q.htm,All Good
66740,10-q,2010-05-05,10802017,https://www.sec.gov/Archives/edgar/data/66740/000110465910025776/a10-6037_110q.htm,All Good
70858,10-q,2010-11-05,101167922,https://www.sec.gov/Archives/edgar/data/70858/000095012310101545/g24513e10vq.htm,All Good
70858,10-q,2010-08-06,10997979,https://www.sec.gov/Archives/edgar/data/70858/000095012310074181/g24023e10vq.htm,All Good
70858,10-q,2010-05-07,10810166,https://www.sec.gov/Archives/edgar/data/70858/000119312510111878/d10q.htm,All Good
1366868,10-q/a,2010-11-10,101180181,https://www.sec.gov/Archives/edgar/data/1366868/000114420410059039/v201334_10qa.htm,All Good
1366868,10-q,2010-11-09,101175405,https://www.sec.gov/Archives/edgar/data/1366868/000114420410058529/v201417_10q.htm,All Good
1366868,10-q,2010-08-06,10997462,https://www.sec.gov/Archives/edgar/data/1366868/000114420410041827/v192576_10q.htm,All Good
1366868,10-q,2010-05-07,10812337,https://www.sec.gov/Archives/edgar/data/1366868/000114420410025373/v183900_10q.htm,All Good
78003,10-q,2010-11-12,101183653,https://www.sec.gov/Archives/edgar/data/78003/000115752310006832/a6505300.htm,All Good
78003,10-q,2010-08-12,101011713,https://www.sec.gov/Archives/edgar/data/78003/000115752310005034/a6393130.htm,All Good
78003,10-q,2010-05-13,10829141,https://www.sec.gov/Archives/edgar/data/78003/000115752310003143/a6285704.htm,All Good
80424,10-q,2010-10-28,101146458,https://www.sec.gov/Archives/edgar/data/80424/000119312510238937/d10q.htm,All Good
80424,10-q,2010-04-30,10787305,https://www.sec.gov/Archives/edgar/data/80424/000119312510101892/d10q.htm,All Good
80424,10-q,2010-01-28,10551924,https://www.sec.gov/Archives/edgar/data/80424/000119312510014865/d10q.htm,All Good
732717,10-q,2010-11-05,101166510,https://www.sec.gov/Archives/edgar/data/732717/000073271710000091/att3q10.htm,All Good
732717,10-q,2010-08-06,10997958,https://www.sec.gov/Archives/edgar/data/732717/000073271710000074/att2q10.htm,All Good
732717,10-q,2010-05-06,10809161,https://www.sec.gov/Archives/edgar/data/732717/000073271710000033/att1q10.htm,All Good
86312,10-q,2010-10-21,101134044,https://www.sec.gov/Archives/edgar/data/86312/000110465910053028/a10-17561_110q.htm,All Good
86312,10-q,2010-07-22,10963495,https://www.sec.gov/Archives/edgar/data/86312/000110465910038985/a10-12921_110q.htm,All Good
86312,10-q,2010-04-23,10767157,https://www.sec.gov/Archives/edgar/data/86312/000110465910021504/a10-6124_110q.htm,All Good
101829,10-q,2010-10-25,101138789,https://www.sec.gov/Archives/edgar/data/101829/000119312510235003/d10q.htm,All Good
101829,10-q,2010-07-26,10968417,https://www.sec.gov/Archives/edgar/data/101829/000119312510165467/d10q.htm,All Good
101829,10-q,2010-04-26,10768741,https://www.sec.gov/Archives/edgar/data/101829/000119312510092555/d10q.htm,All Good
104169,10-q,2010-12-06,101233065,https://www.sec.gov/Archives/edgar/data/104169/000119312510274171/d10q.htm,All Good
104169,10-q,2010-09-01,101052526,https://www.sec.gov/Archives/edgar/data/104169/000119312510202779/d10q.htm,All Good
104169,10-q,2010-06-04,10877978,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/d10q.htm,All Good
104169,10-q,2010-12-06,101233065,https://www.sec.gov/Archives/edgar/data/104169/000119312510274171/d10q.htm,All Good
104169,10-q,2010-09-01,101052526,https://www.sec.gov/Archives/edgar/data/104169/000119312510202779/d10q.htm,All Good
104169,10-q,2010-06-04,10877978,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/d10q.htm,All Good
104169,10-q,2010-12-06,101233065,https://www.sec.gov/Archives/edgar/data/104169/000119312510274171/d10q.htm,All Good
104169,10-q,2010-09-01,101052526,https://www.sec.gov/Archives/edgar/data/104169/000119312510202779/d10q.htm,All Good
104169,10-q,2010-06-04,10877978,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/d10q.htm,All Good
104169,10-q,2010-12-06,101233065,https://www.sec.gov/Archives/edgar/data/104169/000119312510274171/d10q.htm,All Good
104169,10-q,2010-09-01,101052526,https://www.sec.gov/Archives/edgar/data/104169/000119312510202779/d10q.htm,All Good
104169,10-q,2010-06-04,10877978,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/d10q.htm,All Good
104169,10-q,2010-12-06,101233065,https://www.sec.gov/Archives/edgar/data/104169/000119312510274171/d10q.htm,All Good
104169,10-q,2010-09-01,101052526,https://www.sec.gov/Archives/edgar/data/104169/000119312510202779/d10q.htm,All Good
104169,10-q,2010-06-04,10877978,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/d10q.htm,All Good
858877,10-q,2010-11-23,101210297,https://www.sec.gov/Archives/edgar/data/858877/000119312510266844/d10q.htm,All Good
858877,10-q,2010-05-26,10858269,https://www.sec.gov/Archives/edgar/data/858877/000119312510128609/d10q.htm,All Good
858877,10-q,2010-02-17,10611156,https://www.sec.gov/Archives/edgar/data/858877/000119312510032740/d10q.htm,All Good
50863,10-q,2010-11-02,101159018,https://www.sec.gov/Archives/edgar/data/50863/000095012310099521/f56770e10vq.htm,All Good
50863,10-q,2010-07-30,10981954,https://www.sec.gov/Archives/edgar/data/50863/000095012310070570/f56011e10vq.htm,All Good
50863,10-q,2010-05-03,10793960,https://www.sec.gov/Archives/edgar/data/50863/000095012310042822/f55272e10vq.htm,All Good
789019,10-q,2010-10-28,101148602,https://www.sec.gov/Archives/edgar/data/789019/000119312510239825/d10q.htm,All Good
789019,10-q,2010-04-22,10764709,https://www.sec.gov/Archives/edgar/data/789019/000119312510090116/d10q.htm,All Good
789019,10-q,2010-01-28,10554132,https://www.sec.gov/Archives/edgar/data/789019/000119312510015598/d10q.htm,All Good
949870,10-q,2010-11-04,101165445,https://www.sec.gov/Archives/edgar/data/949870/000095012310100966/c07463e10vq.htm,All Good
949870,10-q,2010-08-03,10988063,https://www.sec.gov/Archives/edgar/data/949870/000095012310071825/c03997e10vq.htm,All Good
949870,10-q,2010-05-05,10802358,https://www.sec.gov/Archives/edgar/data/949870/000095012310044551/c99925e10vq.htm,All Good
831001,10-q,2010-11-05,101166750,https://www.sec.gov/Archives/edgar/data/831001/000104746910009274/a2200785z10-q.htm,All Good
831001,10-q,2010-08-06,10998620,https://www.sec.gov/Archives/edgar/data/831001/000104746910007153/a2199686z10-q.htm,All Good
831001,10-q,2010-05-07,10813001,https://www.sec.gov/Archives/edgar/data/831001/000104746910004978/a2198476z10-q.htm,All Good
5272,10-q/a,2010-11-23,101211677,https://www.sec.gov/Archives/edgar/data/5272/000095012310108212/y87873e10vqza.htm,All Good
5272,10-q,2010-11-05,101166681,https://www.sec.gov/Archives/edgar/data/5272/000104746910009269/a2200724z10-q.htm,All Good
5272,10-q,2010-08-06,10996279,https://www.sec.gov/Archives/edgar/data/5272/000104746910007097/a2199624z10-q.htm,All Good
5272,10-q,2010-05-07,10810142,https://www.sec.gov/Archives/edgar/data/5272/000104746910004918/a2198531z10-q.htm,All Good
773840,10-q,2010-10-22,101136551,https://www.sec.gov/Archives/edgar/data/773840/000093041310005192/c63087_10-q.htm,All Good
773840,10-q/a,2010-08-05,10994301,https://www.sec.gov/Archives/edgar/data/773840/000093041310004278/c62427_10-qa.htm,All Good
773840,10-q,2010-07-23,10966194,https://www.sec.gov/Archives/edgar/data/773840/000093041310004045/c62311_10q.htm,All Good
773840,10-q,2010-04-23,10766844,https://www.sec.gov/Archives/edgar/data/773840/000093041310002069/c61121_10q.htm,All Good
764180,10-q,2010-10-28,101146591,https://www.sec.gov/Archives/edgar/data/764180/000119312510239023/d10q.htm,All Good
764180,10-q/a,2010-08-26,101039162,https://www.sec.gov/Archives/edgar/data/764180/000119312510197793/d10qa.htm,All Good
764180,10-q,2010-07-29,10976901,https://www.sec.gov/Archives/edgar/data/764180/000119312510170273/d10q.htm,All Good
764180,10-q,2010-04-28,10777436,https://www.sec.gov/Archives/edgar/data/764180/000119312510096771/d10q.htm,All Good
51434,10-q,2010-11-05,101168384,https://www.sec.gov/Archives/edgar/data/51434/000119312510249934/d10q.htm,All Good
51434,10-q,2010-08-06,10997157,https://www.sec.gov/Archives/edgar/data/51434/000119312510180866/d10q.htm,All Good
51434,10-q/a,2010-06-29,10921871,https://www.sec.gov/Archives/edgar/data/51434/000119312510149383/d10qa.htm,All Good
51434,10-q,2010-05-07,10811887,https://www.sec.gov/Archives/edgar/data/51434/000119312510112662/d10q.htm,All Good
1800,10-q,2010-11-05,101167950,https://www.sec.gov/Archives/edgar/data/1800/000110465910056473/a10-16055_110q.htm,All Good
1800,10-q,2010-08-05,10993698,https://www.sec.gov/Archives/edgar/data/1800/000110465910042282/a10-10691_110q.htm,All Good
1800,10-q,2010-05-04,10886394,https://www.sec.gov/Archives/edgar/data/1800/000110465910033097/a10-11731_110q.htm,All Good
4977,10-q,2010-11-05,101167477,https://www.sec.gov/Archives/edgar/data/4977/000119312510249533/d10q.htm,All Good
4977,10-q/a,2010-08-09,10999698,https://www.sec.gov/Archives/edgar/data/4977/000119312510181759/d10qa.htm,All Good
4977,10-q,2010-08-02,10984846,https://www.sec.gov/Archives/edgar/data/4977/000119312510173757/d10q.htm,All Good
4977,10-q,2010-05-07,10811592,https://www.sec.gov/Archives/edgar/data/4977/000119312510112569/d10q.htm,All Good
2969,10-q,2010-07-26,10969393,https://www.sec.gov/Archives/edgar/data/2969/000119312510165951/d10q.htm,All Good
2969,10-q,2010-04-26,10769115,https://www.sec.gov/Archives/edgar/data/2969/000095012310037984/y83603e10vq.htm,All Good
2969,10-q,2010-01-26,10546434,https://www.sec.gov/Archives/edgar/data/2969/000095012310005134/y81516e10vq.htm,All Good
4904,10-q,2010-11-01,101155383,https://www.sec.gov/Archives/edgar/data/4904/000000490410000143/q310aep10q.htm,All Good
4904,10-q,2010-07-30,10980554,https://www.sec.gov/Archives/edgar/data/4904/000000490410000112/q210aep10q.htm,All Good
4904,10-q,2010-04-30,10787558,https://www.sec.gov/Archives/edgar/data/4904/000000490410000063/q110aep10q.htm,All Good
4904,10-q,2010-11-01,101155383,https://www.sec.gov/Archives/edgar/data/4904/000000490410000143/q310aep10q.htm,All Good
4904,10-q,2010-07-30,10980554,https://www.sec.gov/Archives/edgar/data/4904/000000490410000112/q210aep10q.htm,All Good
4904,10-q,2010-04-30,10787558,https://www.sec.gov/Archives/edgar/data/4904/000000490410000063/q110aep10q.htm,All Good
4904,10-q,2010-11-01,101155383,https://www.sec.gov/Archives/edgar/data/4904/000000490410000143/q310aep10q.htm,All Good
4904,10-q,2010-07-30,10980554,https://www.sec.gov/Archives/edgar/data/4904/000000490410000112/q210aep10q.htm,All Good
4904,10-q,2010-04-30,10787558,https://www.sec.gov/Archives/edgar/data/4904/000000490410000063/q110aep10q.htm,All Good
4904,10-q,2010-11-01,101155383,https://www.sec.gov/Archives/edgar/data/4904/000000490410000143/q310aep10q.htm,All Good
4904,10-q,2010-07-30,10980554,https://www.sec.gov/Archives/edgar/data/4904/000000490410000112/q210aep10q.htm,All Good
4904,10-q,2010-04-30,10787558,https://www.sec.gov/Archives/edgar/data/4904/000000490410000063/q110aep10q.htm,All Good
4904,10-q,2010-11-01,101155383,https://www.sec.gov/Archives/edgar/data/4904/000000490410000143/q310aep10q.htm,All Good
4904,10-q,2010-07-30,10980554,https://www.sec.gov/Archives/edgar/data/4904/000000490410000112/q210aep10q.htm,All Good
4904,10-q,2010-04-30,10787558,https://www.sec.gov/Archives/edgar/data/4904/000000490410000063/q110aep10q.htm,All Good
4447,10-q,2010-11-05,101167354,https://www.sec.gov/Archives/edgar/data/4447/000095012310101434/y86480e10vq.htm,All Good
4447,10-q,2010-08-04,10990685,https://www.sec.gov/Archives/edgar/data/4447/000095012310072412/y83146e10vq.htm,All Good
4447,10-q,2010-05-07,10812583,https://www.sec.gov/Archives/edgar/data/4447/000095012310046391/y84184e10vq.htm,All Good
773910,10-q,2010-11-01,101155285,https://www.sec.gov/Archives/edgar/data/773910/000119312510242664/d10q.htm,All Good
773910,10-q/a,2010-08-23,101032839,https://www.sec.gov/Archives/edgar/data/773910/000119312510194985/d10qa.htm,All Good
773910,10-q,2010-08-03,10987890,https://www.sec.gov/Archives/edgar/data/773910/000119312510175295/d10q.htm,All Good
773910,10-q,2010-05-04,10795781,https://www.sec.gov/Archives/edgar/data/773910/000119312510105970/d10q.htm,All Good
315293,10-q,2010-11-04,101165927,https://www.sec.gov/Archives/edgar/data/315293/000110465910056151/a10-17273_110q.htm,All Good
315293,10-q,2010-08-06,10998416,https://www.sec.gov/Archives/edgar/data/315293/000110465910042738/a10-12609_110q.htm,All Good
315293,10-q,2010-05-04,10797428,https://www.sec.gov/Archives/edgar/data/315293/000110465910025227/a10-5733_110q.htm,All Good
6769,10-q,2010-11-09,101174724,https://www.sec.gov/Archives/edgar/data/6769/000095012310102963/h76481e10vq.htm,All Good
6769,10-q/a,2010-08-17,101021812,https://www.sec.gov/Archives/edgar/data/6769/000095012310078328/h75410e10vqza.htm,All Good
6769,10-q,2010-08-06,10998094,https://www.sec.gov/Archives/edgar/data/6769/000095012310074221/h74335e10vq.htm,All Good
6769,10-q,2010-05-07,10811211,https://www.sec.gov/Archives/edgar/data/6769/000095012310046160/h70189e10vq.htm,All Good
7084,10-q,2010-11-08,101173324,https://www.sec.gov/Archives/edgar/data/7084/000000708410000050/adm10qfy11q1.htm,All Good
7084,10-q,2010-05-10,10813965,https://www.sec.gov/Archives/edgar/data/7084/000000708410000018/adm10qty10q3.htm,All Good
7084,10-q,2010-02-08,10578471,https://www.sec.gov/Archives/edgar/data/7084/000000708410000006/adm10qfy10q2.htm,All Good
8670,10-q,2010-11-04,101165289,https://www.sec.gov/Archives/edgar/data/8670/000000867010000026/fy11sept10q.htm,All Good
8670,10-q,2010-05-06,10808294,https://www.sec.gov/Archives/edgar/data/8670/000000867010000012/march10q.htm,All Good
8670,10-q,2010-02-09,10584942,https://www.sec.gov/Archives/edgar/data/8670/000000867010000005/dec10qfy10new.htm,All Good
866787,10-q,2010-12-16,101257602,https://www.sec.gov/Archives/edgar/data/866787/000095012310114309/c09345e10vq.htm,All Good
866787,10-q,2010-06-16,10901117,https://www.sec.gov/Archives/edgar/data/866787/000095012310058650/c02360e10vq.htm,All Good
866787,10-q,2010-03-18,10691202,https://www.sec.gov/Archives/edgar/data/866787/000095012310025907/c97836e10vq.htm,All Good
8818,10-q,2010-11-10,101178134,https://www.sec.gov/Archives/edgar/data/8818/000095012310103571/v57490e10vq.htm,All Good
8818,10-q,2010-08-11,101008446,https://www.sec.gov/Archives/edgar/data/8818/000095012310076168/v56651e10vq.htm,All Good
8818,10-q,2010-05-12,10825245,https://www.sec.gov/Archives/edgar/data/8818/000095012310048545/v54483e10vq.htm,All Good
1442145,10-q,2010-11-03,101162421,https://www.sec.gov/Archives/edgar/data/1442145/000095012310100219/c07450e10vq.htm,All Good
1442145,10-q,2010-08-04,10991539,https://www.sec.gov/Archives/edgar/data/1442145/000095012310072531/c03781e10vq.htm,All Good
1442145,10-q,2010-05-06,10809159,https://www.sec.gov/Archives/edgar/data/1442145/000095012310045644/c99696e10vq.htm,All Good
9389,10-q,2010-11-04,101162771,https://www.sec.gov/Archives/edgar/data/9389/000000938910000045/f10-q.htm,All Good
9389,10-q,2010-08-04,10991677,https://www.sec.gov/Archives/edgar/data/9389/000000938910000038/f10q.htm,All Good
9389,10-q,2010-04-30,10786806,https://www.sec.gov/Archives/edgar/data/9389/000000938910000020/f10_q.htm,All Good
9389,10-q,2010-11-04,101162771,https://www.sec.gov/Archives/edgar/data/9389/000000938910000045/f10-q.htm,All Good
9389,10-q,2010-08-04,10991677,https://www.sec.gov/Archives/edgar/data/9389/000000938910000038/f10q.htm,All Good
9389,10-q,2010-04-30,10786806,https://www.sec.gov/Archives/edgar/data/9389/000000938910000020/f10_q.htm,All Good
9389,10-q,2010-11-04,101162771,https://www.sec.gov/Archives/edgar/data/9389/000000938910000045/f10-q.htm,All Good
9389,10-q,2010-08-04,10991677,https://www.sec.gov/Archives/edgar/data/9389/000000938910000038/f10q.htm,All Good
9389,10-q,2010-04-30,10786806,https://www.sec.gov/Archives/edgar/data/9389/000000938910000020/f10_q.htm,All Good
9389,10-q,2010-11-04,101162771,https://www.sec.gov/Archives/edgar/data/9389/000000938910000045/f10-q.htm,All Good
9389,10-q,2010-08-04,10991677,https://www.sec.gov/Archives/edgar/data/9389/000000938910000038/f10q.htm,All Good
9389,10-q,2010-04-30,10786806,https://www.sec.gov/Archives/edgar/data/9389/000000938910000020/f10_q.htm,All Good
9389,10-q,2010-11-04,101162771,https://www.sec.gov/Archives/edgar/data/9389/000000938910000045/f10-q.htm,All Good
9389,10-q,2010-08-04,10991677,https://www.sec.gov/Archives/edgar/data/9389/000000938910000038/f10q.htm,All Good
9389,10-q,2010-04-30,10786806,https://www.sec.gov/Archives/edgar/data/9389/000000938910000020/f10_q.htm,All Good
1390777,10-q,2010-11-08,101172725,https://www.sec.gov/Archives/edgar/data/1390777/000119312510252141/d10q.htm,All Good
1390777,10-q,2010-08-06,10998541,https://www.sec.gov/Archives/edgar/data/1390777/000119312510181371/d10q.htm,All Good
1390777,10-q,2010-05-07,10812826,https://www.sec.gov/Archives/edgar/data/1390777/000119312510112944/d10q.htm,All Good
9892,10-q,2010-10-25,101140449,https://www.sec.gov/Archives/edgar/data/9892/000119312510235721/d10q.htm,All Good
9892,10-q/a,2010-08-02,10983052,https://www.sec.gov/Archives/edgar/data/9892/000119312510173066/d10qa.htm,All Good
9892,10-q,2010-07-27,10970058,https://www.sec.gov/Archives/edgar/data/9892/000119312510166150/d10q.htm,All Good
9892,10-q,2010-04-26,10770850,https://www.sec.gov/Archives/edgar/data/9892/000119312510093422/d10q.htm,All Good
10456,10-q,2010-11-03,101162301,https://www.sec.gov/Archives/edgar/data/10456/000095012310100201/c60075e10vq.htm,All Good
10456,10-q,2010-08-05,10992466,https://www.sec.gov/Archives/edgar/data/10456/000095012310072736/c58286e10vq.htm,All Good
10456,10-q,2010-05-10,10816779,https://www.sec.gov/Archives/edgar/data/10456/000095012310047224/c57463e10vq.htm,All Good
10795,10-q,2010-08-04,10990632,https://www.sec.gov/Archives/edgar/data/10795/000095012310072399/y82825e10vq.htm,All Good
10795,10-q,2010-05-06,10806692,https://www.sec.gov/Archives/edgar/data/10795/000095012310045358/y84065e10vq.htm,All Good
10795,10-q,2010-02-08,10581733,https://www.sec.gov/Archives/edgar/data/10795/000095012310009988/y81974e10vq.htm,All Good
11199,10-q,2010-11-09,101175350,https://www.sec.gov/Archives/edgar/data/11199/000110465910057201/a10-17314_110q.htm,All Good
11199,10-q,2010-08-09,101000256,https://www.sec.gov/Archives/edgar/data/11199/000110465910042993/a10-12655_110q.htm,All Good
11199,10-q,2010-05-10,10817602,https://www.sec.gov/Archives/edgar/data/11199/000110465910027335/a10-5800_110q.htm,All Good
1067983,10-q,2010-11-05,101169627,https://www.sec.gov/Archives/edgar/data/1067983/000115752310006675/a6492698.htm,All Good
1067983,10-q,2010-08-06,10999165,https://www.sec.gov/Archives/edgar/data/1067983/000115752310004882/a6381775.htm,All Good
1067983,10-q,2010-05-07,10813427,https://www.sec.gov/Archives/edgar/data/1067983/000115752310002982/a6277868.htm,All Good
764478,10-q,2010-10-07,101114244,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/a10-16909_110q.htm,All Good
764478,10-q,2010-07-08,10944409,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/a10-11555_110q.htm,All Good
764478,10-q,2010-01-07,10515274,https://www.sec.gov/Archives/edgar/data/764478/000110465910000733/a09-36804_110q.htm,All Good
12659,10-q,2010-12-08,101239840,https://www.sec.gov/Archives/edgar/data/12659/000095012310111972/c61700e10vq.htm,All Good
12659,10-q/a,2010-09-14,101070153,https://www.sec.gov/Archives/edgar/data/12659/000095012310085815/c60134qe10vqza.htm,All Good
12659,10-q,2010-09-03,101058279,https://www.sec.gov/Archives/edgar/data/12659/000095012310083907/c60134e10vq.htm,All Good
