cik,filing_type,date,film_number,download_link,status
86312,10-q,1997-05-15,97605905,https://www.sec.gov/Archives/edgar/data/86312/0000086312-97-000019.txt,No '.htm' File Found
101829,10-q,1997-10-24,97700416,https://www.sec.gov/Archives/edgar/data/101829/0000101829-97-000044.txt,No '.htm' File Found
101829,10-q,1997-07-28,97646361,https://www.sec.gov/Archives/edgar/data/101829/0000101829-97-000038.txt,No '.htm' File Found
101829,10-q,1997-04-25,97587782,https://www.sec.gov/Archives/edgar/data/101829/0000101829-97-000021.txt,No '.htm' File Found
858877,10-q,1997-12-09,97734725,https://www.sec.gov/Archives/edgar/data/858877/0000891618-97-004868.txt,No '.htm' File Found
858877,10-q,1997-06-10,97621596,https://www.sec.gov/Archives/edgar/data/858877/0000891618-97-002545.txt,No '.htm' File Found
858877,10-q/a,1997-03-25,97561922,https://www.sec.gov/Archives/edgar/data/858877/0000891618-97-001311.txt,No '.htm' File Found
858877,10-q,1997-03-10,97553929,https://www.sec.gov/Archives/edgar/data/858877/0000891618-97-001083.txt,No '.htm' File Found
50863,10-q,1997-11-10,97711935,https://www.sec.gov/Archives/edgar/data/50863/0000050863-97-000058.txt,No '.htm' File Found
50863,10-q,1997-08-11,97655764,https://www.sec.gov/Archives/edgar/data/50863/0000050863-97-000048.txt,No '.htm' File Found
50863,10-q,1997-05-13,97602886,https://www.sec.gov/Archives/edgar/data/50863/0000050863-97-000036.txt,No '.htm' File Found
789019,10-q,1997-10-29,97703011,https://www.sec.gov/Archives/edgar/data/789019/0000898430-97-004575.txt,No '.htm' File Found
789019,10-q,1997-05-15,97608312,https://www.sec.gov/Archives/edgar/data/789019/0000891020-97-000879.txt,No '.htm' File Found
789019,10-q,1997-02-14,97534239,https://www.sec.gov/Archives/edgar/data/789019/0000891020-97-000207.txt,No '.htm' File Found
949870,10-q,1997-11-10,97711638,https://www.sec.gov/Archives/edgar/data/949870/0000927016-97-002985.txt,No '.htm' File Found
949870,10-q,1997-08-11,97655894,https://www.sec.gov/Archives/edgar/data/949870/0000914427-97-000110.txt,No '.htm' File Found
949870,10-q,1997-05-12,97600903,https://www.sec.gov/Archives/edgar/data/949870/0000949870-97-000006.txt,No '.htm' File Found
831001,10-q,1997-11-12,97712973,https://www.sec.gov/Archives/edgar/data/831001/0001047469-97-003779.txt,No '.htm' File Found
831001,10-q,1997-08-12,97657047,https://www.sec.gov/Archives/edgar/data/831001/0000912057-97-027288.txt,No '.htm' File Found
831001,10-q,1997-05-13,97602441,https://www.sec.gov/Archives/edgar/data/831001/0000912057-97-017228.txt,No '.htm' File Found
5272,10-q,1997-11-13,97717076,https://www.sec.gov/Archives/edgar/data/5272/0000950123-97-009528.txt,No '.htm' File Found
5272,10-q,1997-08-14,97660629,https://www.sec.gov/Archives/edgar/data/5272/0000950123-97-006873.txt,No '.htm' File Found
5272,10-q,1997-05-14,97604779,https://www.sec.gov/Archives/edgar/data/5272/0000950123-97-004300.txt,No '.htm' File Found
773840,10-q,1997-11-07,97710392,https://www.sec.gov/Archives/edgar/data/773840/0000773840-97-000017.txt,No '.htm' File Found
773840,10-q,1997-08-14,97662507,https://www.sec.gov/Archives/edgar/data/773840/0000773840-97-000012.txt,No '.htm' File Found
773840,10-q,1997-05-13,97602734,https://www.sec.gov/Archives/edgar/data/773840/0000773840-97-000007.txt,No '.htm' File Found
764180,10-q,1997-11-14,97718044,https://www.sec.gov/Archives/edgar/data/764180/0001005477-97-002538.txt,No '.htm' File Found
764180,10-q,1997-08-14,97660134,https://www.sec.gov/Archives/edgar/data/764180/0001005477-97-002037.txt,No '.htm' File Found
764180,10-q,1997-05-14,97604296,https://www.sec.gov/Archives/edgar/data/764180/0001005477-97-001397.txt,No '.htm' File Found
51434,10-q,1997-11-14,97720094,https://www.sec.gov/Archives/edgar/data/51434/0001047469-97-004871.txt,No '.htm' File Found
51434,10-q,1997-08-14,97662786,https://www.sec.gov/Archives/edgar/data/51434/0000912057-97-028008.txt,No '.htm' File Found
51434,10-q,1997-05-15,97609334,https://www.sec.gov/Archives/edgar/data/51434/0001005477-97-001490.txt,No '.htm' File Found
1800,10-q,1997-11-13,97715523,https://www.sec.gov/Archives/edgar/data/1800/0001047469-97-004240.txt,No '.htm' File Found
1800,10-q,1997-08-12,97657505,https://www.sec.gov/Archives/edgar/data/1800/0000912057-97-027344.txt,No '.htm' File Found
1800,10-q,1997-05-13,97601926,https://www.sec.gov/Archives/edgar/data/1800/0000912057-97-017133.txt,No '.htm' File Found
4977,10-q,1997-11-03,97706727,https://www.sec.gov/Archives/edgar/data/4977/0000004977-97-000020.txt,No '.htm' File Found
4977,10-q,1997-08-08,97653912,https://www.sec.gov/Archives/edgar/data/4977/0000004977-97-000017.txt,No '.htm' File Found
4977,10-q,1997-05-12,97600839,https://www.sec.gov/Archives/edgar/data/4977/0000004977-97-000011.txt,No '.htm' File Found
2969,10-q,1997-08-12,97656912,https://www.sec.gov/Archives/edgar/data/2969/0000950123-97-006711.txt,No '.htm' File Found
2969,10-q,1997-05-13,97602401,https://www.sec.gov/Archives/edgar/data/2969/0000950123-97-004215.txt,No '.htm' File Found
2969,10-q,1997-02-12,97526544,https://www.sec.gov/Archives/edgar/data/2969/0000950123-97-001075.txt,No '.htm' File Found
4447,10-q,1997-11-13,97715428,https://www.sec.gov/Archives/edgar/data/4447/0000950123-97-009462.txt,No '.htm' File Found
4447,10-q,1997-08-12,97656366,https://www.sec.gov/Archives/edgar/data/4447/0000950123-97-006690.txt,No '.htm' File Found
4447,10-q,1997-05-13,97602574,https://www.sec.gov/Archives/edgar/data/4447/0000950123-97-004221.txt,No '.htm' File Found
773910,10-q,1997-11-13,97716614,https://www.sec.gov/Archives/edgar/data/773910/0000773910-97-000005.txt,No '.htm' File Found
773910,10-q,1997-08-13,97659382,https://www.sec.gov/Archives/edgar/data/773910/0000773910-97-000004.txt,No '.htm' File Found
773910,10-q,1997-05-14,97605838,https://www.sec.gov/Archives/edgar/data/773910/0000773910-97-000002.txt,No '.htm' File Found
315293,10-q,1997-11-14,97719403,https://www.sec.gov/Archives/edgar/data/315293/0000948572-97-000058.txt,No '.htm' File Found
315293,10-q,1997-08-14,97662673,https://www.sec.gov/Archives/edgar/data/315293/0000948572-97-000043.txt,No '.htm' File Found
315293,10-q,1997-05-15,97609616,https://www.sec.gov/Archives/edgar/data/315293/0000948572-97-000030.txt,No '.htm' File Found
6769,10-q,1997-11-14,97718331,https://www.sec.gov/Archives/edgar/data/6769/0000006769-97-000008.txt,No '.htm' File Found
6769,10-q,1997-08-14,97662529,https://www.sec.gov/Archives/edgar/data/6769/0000006769-97-000006.txt,No '.htm' File Found
6769,10-q,1997-05-15,97609258,https://www.sec.gov/Archives/edgar/data/6769/0000006769-97-000003.txt,No '.htm' File Found
7084,10-q,1997-11-07,97710522,https://www.sec.gov/Archives/edgar/data/7084/0000007084-97-000039.txt,No '.htm' File Found
7084,10-q,1997-05-15,97607775,https://www.sec.gov/Archives/edgar/data/7084/0000007084-97-000006.txt,No '.htm' File Found
7084,10-q,1997-02-13,97531016,https://www.sec.gov/Archives/edgar/data/7084/0000007084-97-000002.txt,No '.htm' File Found
8670,10-q,1997-11-12,97712784,https://www.sec.gov/Archives/edgar/data/8670/0001047469-97-003744.txt,No '.htm' File Found
8670,10-q,1997-05-14,97604460,https://www.sec.gov/Archives/edgar/data/8670/0000912057-97-017567.txt,No '.htm' File Found
8670,10-q,1997-02-14,97532631,https://www.sec.gov/Archives/edgar/data/8670/0000008670-97-000002.txt,No '.htm' File Found
866787,10-q,1997-06-23,97628450,https://www.sec.gov/Archives/edgar/data/866787/0000866787-97-000008.txt,No '.htm' File Found
866787,10-q/a,1997-04-10,97577973,https://www.sec.gov/Archives/edgar/data/866787/0000950144-97-003979.txt,No '.htm' File Found
866787,10-q,1997-04-01,97572926,https://www.sec.gov/Archives/edgar/data/866787/0000950144-97-003658.txt,No '.htm' File Found
866787,10-q,1997-01-06,97501592,https://www.sec.gov/Archives/edgar/data/866787/0000950144-97-000074.txt,No '.htm' File Found
8818,10-q,1997-11-10,97712109,https://www.sec.gov/Archives/edgar/data/8818/0000898430-97-004740.txt,No '.htm' File Found
8818,10-q,1997-08-11,97655477,https://www.sec.gov/Archives/edgar/data/8818/0000898430-97-003303.txt,No '.htm' File Found
8818,10-q/a,1997-05-19,97611263,https://www.sec.gov/Archives/edgar/data/8818/0000898430-97-002244.txt,No '.htm' File Found
8818,10-q,1997-05-12,97600791,https://www.sec.gov/Archives/edgar/data/8818/0000898430-97-002008.txt,No '.htm' File Found
9892,10-q,1997-11-13,97716871,https://www.sec.gov/Archives/edgar/data/9892/0000009892-97-000019.txt,No '.htm' File Found
9892,10-q,1997-08-01,97650302,https://www.sec.gov/Archives/edgar/data/9892/0000009892-97-000016.txt,No '.htm' File Found
9892,10-q,1997-05-13,97602076,https://www.sec.gov/Archives/edgar/data/9892/0000009892-97-000007.txt,No '.htm' File Found
10456,10-q,1997-11-13,97715645,https://www.sec.gov/Archives/edgar/data/10456/0001047469-97-004269.txt,No '.htm' File Found
10456,10-q,1997-08-13,97658671,https://www.sec.gov/Archives/edgar/data/10456/0000912057-97-027564.txt,No '.htm' File Found
10456,10-q,1997-05-14,97605393,https://www.sec.gov/Archives/edgar/data/10456/0000912057-97-017674.txt,No '.htm' File Found
10795,10-q,1997-08-08,97654163,https://www.sec.gov/Archives/edgar/data/10795/0000950130-97-003516.txt,No '.htm' File Found
10795,10-q,1997-05-15,97607435,https://www.sec.gov/Archives/edgar/data/10795/0000950130-97-002421.txt,No '.htm' File Found
10795,10-q,1997-02-13,97530930,https://www.sec.gov/Archives/edgar/data/10795/0000950130-97-000559.txt,No '.htm' File Found
11199,10-q,1997-11-12,97713537,https://www.sec.gov/Archives/edgar/data/11199/0001047469-97-003890.txt,No '.htm' File Found
11199,10-q,1997-08-13,97659222,https://www.sec.gov/Archives/edgar/data/11199/0000912057-97-027624.txt,No '.htm' File Found
11199,10-q,1997-05-12,97601015,https://www.sec.gov/Archives/edgar/data/11199/0000912057-97-016915.txt,No '.htm' File Found
764478,10-q,1997-10-10,97694380,https://www.sec.gov/Archives/edgar/data/764478/0001047469-97-000477.txt,No '.htm' File Found
764478,10-q,1997-07-11,97639382,https://www.sec.gov/Archives/edgar/data/764478/0000912057-97-023961.txt,No '.htm' File Found
764478,10-q,1997-01-14,97505218,https://www.sec.gov/Archives/edgar/data/764478/0000912057-97-000854.txt,No '.htm' File Found
12659,10-q,1997-12-12,97736878,https://www.sec.gov/Archives/edgar/data/12659/0000950124-97-006420.txt,No '.htm' File Found
12659,10-q/a,1997-10-02,97690086,https://www.sec.gov/Archives/edgar/data/12659/0000950137-97-003245.txt,No '.htm' File Found
12659,10-q,1997-09-15,97680342,https://www.sec.gov/Archives/edgar/data/12659/0000950137-97-003073.txt,No '.htm' File Found
12659,10-q,1997-03-17,97557980,https://www.sec.gov/Archives/edgar/data/12659/0000950137-97-001044.txt,No '.htm' File Found
885725,10-q/a,1997-12-23,97743532,https://www.sec.gov/Archives/edgar/data/885725/0000910647-97-000276.txt,No '.htm' File Found
885725,10-q,1997-11-14,97721877,https://www.sec.gov/Archives/edgar/data/885725/0000910647-97-000259.txt,No '.htm' File Found
885725,10-q,1997-08-14,97663860,https://www.sec.gov/Archives/edgar/data/885725/0000910647-97-000195.txt,No '.htm' File Found
885725,10-q,1997-05-15,97609642,https://www.sec.gov/Archives/edgar/data/885725/0000910647-97-000139.txt,No '.htm' File Found
14272,10-q,1997-11-14,97718423,https://www.sec.gov/Archives/edgar/data/14272/0000014272-97-000017.txt,No '.htm' File Found
14272,10-q,1997-08-07,97652839,https://www.sec.gov/Archives/edgar/data/14272/0000014272-97-000015.txt,No '.htm' File Found
14272,10-q,1997-05-15,97607826,https://www.sec.gov/Archives/edgar/data/14272/0000014272-97-000013.txt,No '.htm' File Found
14693,10-q/a,1997-12-15,97738209,https://www.sec.gov/Archives/edgar/data/14693/0000014693-97-000027.txt,No '.htm' File Found
14693,10-q,1997-12-05,97732730,https://www.sec.gov/Archives/edgar/data/14693/0000014693-97-000023.txt,No '.htm' File Found
14693,10-q,1997-09-05,97675971,https://www.sec.gov/Archives/edgar/data/14693/0000014693-97-000010.txt,No '.htm' File Found
14693,10-q,1997-03-14,97556345,https://www.sec.gov/Archives/edgar/data/14693/0000014693-97-000002.txt,No '.htm' File Found
858470,10-q,1997-11-10,97711465,https://www.sec.gov/Archives/edgar/data/858470/0000950129-97-004576.txt,No '.htm' File Found
858470,10-q,1997-08-14,97663188,https://www.sec.gov/Archives/edgar/data/858470/0000858470-97-000006.txt,No '.htm' File Found
858470,10-q,1997-05-15,97608511,https://www.sec.gov/Archives/edgar/data/858470/0000858470-97-000002.txt,No '.htm' File Found
16732,10-q,1997-12-17,97739785,https://www.sec.gov/Archives/edgar/data/16732/0000893220-97-001950.txt,No '.htm' File Found
16732,10-q,1997-06-12,97622995,https://www.sec.gov/Archives/edgar/data/16732/0000893220-97-001133.txt,No '.htm' File Found
16732,10-q,1997-03-11,97554729,https://www.sec.gov/Archives/edgar/data/16732/0000893220-97-000521.txt,No '.htm' File Found
815097,10-q,1997-10-15,97695930,https://www.sec.gov/Archives/edgar/data/815097/0000815097-97-000010.txt,No '.htm' File Found
815097,10-q,1997-07-15,97640848,https://www.sec.gov/Archives/edgar/data/815097/0000815097-97-000008.txt,No '.htm' File Found
815097,10-q,1997-04-14,97579381,https://www.sec.gov/Archives/edgar/data/815097/0000815097-97-000004.txt,No '.htm' File Found
18926,10-q,1997-11-10,97711967,https://www.sec.gov/Archives/edgar/data/18926/0000018926-97-000012.txt,No '.htm' File Found
18926,10-q,1997-08-11,97654860,https://www.sec.gov/Archives/edgar/data/18926/0000018926-97-000010.txt,No '.htm' File Found
18926,10-q/a,1997-05-08,97598231,https://www.sec.gov/Archives/edgar/data/18926/0000018926-97-000006.txt,No '.htm' File Found
18926,10-q,1997-05-08,97597872,https://www.sec.gov/Archives/edgar/data/18926/0000018926-97-000005.txt,No '.htm' File Found
701221,10-q,1997-11-07,97710380,https://www.sec.gov/Archives/edgar/data/701221/0000950159-97-000252.txt,No '.htm' File Found
701221,10-q,1997-08-06,97652553,https://www.sec.gov/Archives/edgar/data/701221/0000950159-97-000190.txt,No '.htm' File Found
701221,10-q,1997-05-06,97596796,https://www.sec.gov/Archives/edgar/data/701221/0000893220-97-000905.txt,No '.htm' File Found
20520,10-q,1997-11-14,97721211,https://www.sec.gov/Archives/edgar/data/20520/0000020520-97-000016.txt,No '.htm' File Found
20520,10-q,1997-08-07,97653352,https://www.sec.gov/Archives/edgar/data/20520/0000020520-97-000013.txt,No '.htm' File Found
20520,10-q,1997-05-01,97593690,https://www.sec.gov/Archives/edgar/data/20520/0000020520-97-000007.txt,No '.htm' File Found
764065,10-q,1997-11-12,97714126,https://www.sec.gov/Archives/edgar/data/764065/0000950152-97-007877.txt,No '.htm' File Found
764065,10-q,1997-08-13,97659280,https://www.sec.gov/Archives/edgar/data/764065/0000950152-97-005936.txt,No '.htm' File Found
764065,10-q,1997-05-09,97599310,https://www.sec.gov/Archives/edgar/data/764065/0000950152-97-003702.txt,No '.htm' File Found
21076,10-q,1997-11-13,97716075,https://www.sec.gov/Archives/edgar/data/21076/0000021076-97-000009.txt,No '.htm' File Found
21076,10-q,1997-05-14,97605525,https://www.sec.gov/Archives/edgar/data/21076/0000021076-97-000005.txt,No '.htm' File Found
21076,10-q,1997-02-14,97535655,https://www.sec.gov/Archives/edgar/data/21076/0000021076-97-000004.txt,No '.htm' File Found
811156,10-q,1997-11-14,97719789,https://www.sec.gov/Archives/edgar/data/201533/0000201533-97-000050.txt,No '.htm' File Found
811156,10-q,1997-08-14,97662235,https://www.sec.gov/Archives/edgar/data/201533/0000201533-97-000034.txt,No '.htm' File Found
811156,10-q,1997-05-14,97605530,https://www.sec.gov/Archives/edgar/data/201533/0000201533-97-000023.txt,No '.htm' File Found
21665,10-q,1997-11-13,97716100,https://www.sec.gov/Archives/edgar/data/21665/0001047469-97-004344.txt,No '.htm' File Found
21665,10-q,1997-08-14,97661951,https://www.sec.gov/Archives/edgar/data/21665/0000912057-97-027943.txt,No '.htm' File Found
21665,10-q,1997-05-14,97604623,https://www.sec.gov/Archives/edgar/data/21665/0000940180-97-000460.txt,No '.htm' File Found
23217,10-q,1997-10-08,97692068,https://www.sec.gov/Archives/edgar/data/23217/0001047469-97-000050.txt,No '.htm' File Found
23217,10-q,1997-04-08,97576663,https://www.sec.gov/Archives/edgar/data/23217/0000023217-97-000004.txt,No '.htm' File Found
23217,10-q,1997-01-08,97502579,https://www.sec.gov/Archives/edgar/data/23217/0000023217-97-000002.txt,No '.htm' File Found
768835,10-q,1997-12-12,97736999,https://www.sec.gov/Archives/edgar/data/768835/0000950152-97-008581.txt,No '.htm' File Found
768835,10-q,1997-09-10,97677938,https://www.sec.gov/Archives/edgar/data/768835/0000950152-97-006498.txt,No '.htm' File Found
768835,10-q,1997-06-11,97622208,https://www.sec.gov/Archives/edgar/data/768835/0000950152-97-004434.txt,No '.htm' File Found
24741,10-q,1997-10-30,97703457,https://www.sec.gov/Archives/edgar/data/24741/0000024741-97-000035.txt,No '.htm' File Found
24741,10-q,1997-07-29,97646871,https://www.sec.gov/Archives/edgar/data/24741/0000024741-97-000029.txt,No '.htm' File Found
24741,10-q,1997-04-28,97588699,https://www.sec.gov/Archives/edgar/data/24741/0000950146-97-000654.txt,No '.htm' File Found
26172,10-q,1997-11-07,97709964,https://www.sec.gov/Archives/edgar/data/26172/0000026172-97-000013.txt,No '.htm' File Found
26172,10-q,1997-07-30,97648162,https://www.sec.gov/Archives/edgar/data/26172/0000026172-97-000010.txt,No '.htm' File Found
26172,10-q,1997-04-25,97587056,https://www.sec.gov/Archives/edgar/data/26172/0000026172-97-000005.txt,No '.htm' File Found
313616,10-q,1997-10-21,97698341,https://www.sec.gov/Archives/edgar/data/313616/0000313616-97-000037.txt,No '.htm' File Found
313616,10-q,1997-07-17,97641673,https://www.sec.gov/Archives/edgar/data/313616/0000313616-97-000030.txt,No '.htm' File Found
313616,10-q,1997-04-17,97582494,https://www.sec.gov/Archives/edgar/data/313616/0000313616-97-000022.txt,No '.htm' File Found
27419,10-q,1997-12-12,97737622,https://www.sec.gov/Archives/edgar/data/27419/0001047469-97-007655.txt,No '.htm' File Found
